"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"A hit man turns against his former boss after witnessing a nuclear weapon being smuggled into the US.","N/A","True","N/A","Hired Gun","N/A","Brad Jurjens (screenplay)","N/A","3.7","Brad Jurjens","26 Mar 2009","Shane Wood, Michael Madsen, Ilia Volok, Johann Urb","2009","Action","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMzUzNzM1ODAyM15BMl5BanBnXkFtZTcwNDE0NjU5MQ@@._V1_SX178_.jpg","165","tt1152401"
"Aicha, Radia and their mother live removed from the world in the underground servant's quarters of a deserted mansion...","14","True","N/A","Anonymes","N/A","Raja Amari","N/A","6.1","Raja Amari","19 May 2010","Hafsia Herzi, Sondos Belhassen, Wassila Dari, Rim El Benna","2009","Drama","N/A","1 h 31 min","movie","N/A","108","tt1337140"
"A reporter follows an incestuous brother and sister who kill tourists in the name of God.","N/A","True","English","Incest Death Squad","USA","Cory Udler (screenplay)","N/A","7.5","Cory Udler","N/A","Tom Lodewyck, Greg Johnson, Carmela Wiese, Melissa Jo Murphy","2009","Comedy, Horror","N/A","N/A","movie","N/A","64","tt1430618"
"An Egyptian woman discovers that her husband is in fact a Jewish Mossad agent working for Israel. He...","12","True","N/A","Escaping Tel Aviv","N/A","Amr Samir Atef","N/A","7.1","Sherif Arafa","13 Nov 2009","Karim Abdel Aziz, Mona Zaki, Sherif Mounir, Eman","2009","Action, Drama, Thriller","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMjI4ODc2MzIxNl5BMl5BanBnXkFtZTcwNTQ3Mjg5OA@@._V1_SX300.jpg","393","tt1650844"
"Cannes, the French Riviera. Armand Teillard is happy with life; a busy store downtown, a delightful girlfriend, a magnificent record collection and lunch every day at Sofia and Martial's ...","N/A","True","N/A","The Whistler","N/A","Laurent Chalumeau (novel), Philippe Lefebvre","N/A","4.4","Philippe Lefebvre","06 Jan 2010","François Berléand, Thierry Lhermitte, Sami Bouajila, Fred Testot","2009","Comedy, Crime","N/A","88 min","movie","http://ia.media-imdb.com/images/M/MV5BMTYwNTU0Njg5MV5BMl5BanBnXkFtZTcwODgxMzIwMg@@._V1_SY264_CR108,0,180,264_.jpg","265","tt1318037"
"N/A","N/A","True","Japanese","A Pierrot","Japan","K么tar么 Isaka (based on the novel by), Tomoko Aizawa (screenplay)","N/A","6.9","Junichi Mori","23 May 2009","Ry么 Kase, Masaki Okada, Fumiyo Kohinata, Yuriko Yoshitaka","2009","Drama","5 wins.","118 min","movie","N/A","191","tt1427241"
"A 20 year old girl, sick of being broke, begins work as a ""fantasy girl"" where she acts out any fantasy a guy wants as long as no sex is involved and is 100% legal.","N/A","True","English","One Hour Fantasy Girl","USA","Edgar Michael Bravo","N/A","6.6","Edgar Michael Bravo","N/A","Kelly-Ann Tursi, Jon Morgan Woodward, Joe Luckay, Paul Yen","2009","Drama, Mystery, Romance","N/A","89 min","movie","http://ia.media-imdb.com/images/M/MV5BMTYwNDUyMTE1OF5BMl5BanBnXkFtZTcwNDA3MDg4MQ@@._V1_SX300.jpg","131","tt1199557"
"The story of Giancarlo Siani, a journalist killed by the Neapolitan Mafia in 1985.","N/A","True","Italian","FortapĂ sc","Italy","Marco Risi (story), James Carrington (story), Andrea Purgatori (screenplay)","N/A","7.1","Marco Risi","27 Mar 2009","Libero De Rienzo, Valentina Lodovini, Michele Riondino, Massimiliano Gallo","2009","Biography, Crime, Drama","5 wins & 14 nominations.","108 min","movie","http://ia.media-imdb.com/images/M/MV5BOTUxNTAzNDE1NF5BMl5BanBnXkFtZTcwMTE1NzYwNA@@._V1_SX300.jpg","451","tt1272011"
"The true story of a working class boy who moves to the nation's financial capital at a young age and becomes one the most influential politician in Brazil's history.","Not Rated","True","Portuguese","Lula, the Son of Brazil","Brazil, Argentina","Fernando Bonassi (screenplay), Denise Paraná (screenplay), Daniel Tendler (screenplay)","44","5.4","Fábio Barreto, Marcelo Santiago","01 Jan 2010","Rui Ricardo Diaz, Glória Pires, Juliana Baroni, Cléo Pires","2009","Drama","1 win & 4 nominations.","130 min","movie","http://ia.media-imdb.com/images/M/MV5BMjIwMjA5ODAzOV5BMl5BanBnXkFtZTcwMDAxNzcxNw@@._V1_SX300.jpg","687","tt1442576"
"There are two of them: a mother and a girl. They have no names. And they are in a constant run. The mother runs away from the daughter in an attempt to start new life, and the girl runs ...","N/A","True","Russian","Wolfy","Russia","Vasili Sigarev (play)","N/A","7.0","Vasili Sigarev","01 Oct 2009","Andrei Dymshakov, Veronika Lysakova, Polina Pluchek, Yana Troyanova","2009","Drama","8 wins & 3 nominations.","88 min","movie","N/A","430","tt1446206"
"An amnesiac young woman (Sybil Temtchine) wakes up, face down on the footprints of Graumans Chinese Theatre, and spends one day, from sunrise to sunset, entirely on Hollywood Boulevard, ...","N/A","True","English","Footprints","USA","Steven Peros","32","7.3","Steven Peros","16 Dec 2011","Sybil Darrow, H.M. Wynant, Pippa Scott, John Brickner","2009","Drama, Mystery","2 nominations.","80 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg1NjIwNDA1MF5BMl5BanBnXkFtZTcwMzYyODQxNA@@._V1_SX300.jpg","89","tt1087447"
"At the end of their college years, Miller finds that he and his college buddies are growing apart as they choose different paths into the future. They are regulars at Murphy's, a popular ...","N/A","True","English","The Waterhole","USA","Nathan Cole (screenplay)","N/A","7.0","Ely Mennin","29 Mar 2011","Jade Carter, Patrick J. Adams, Jessica Barth, Gonzalo Gonzalez","2009","Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BOTgyODk5NzA5MV5BMl5BanBnXkFtZTcwMzE1NTc0Mw@@._V1_SX300.jpg","58","tt1120946"
"Just a few hours to his wedding, Amir, a lad from the south of Tehran, receives a call from his closest...","N/A","True","N/A","Trial on the Street","N/A","Masud Kimiai, Asghar Farhadi","N/A","5.2","Masud Kimiai","11 Nov 2009","Poulad Kimiayi, Arzhang Amirfazli, Hamed Behdad, Shabnam Darvish","2009","Drama","N/A","1 h 38 min","movie","N/A","426","tt1511433"
"N/A","N/A","True","English","The 2 Bobs","USA","Tim McCanlies","N/A","7.7","Tim McCanlies","N/A","Devin Ratray, Tyler Francavilla, Mika Boorem, Leonardo Nam","2009","Comedy","N/A","86 min","movie","N/A","35","tt1217305"
"N/A","N/A","True","Spanish","Flores negras","Spain, Germany, Austria","David Carreras, Wolfgang Kirchner, Luis Marías, Juan María Ruiz Córdoba (collaborating writer), Daniel Vázquez Sallés (novel)","N/A","4.9","David Carreras","18 Sep 2009","Héctor Colomé, Maria Grazia Cucinotta, Marta Etura, Belén Fabra","2009","Thriller","1 win & 1 nomination.","N/A","movie","N/A","113","tt1249368"
"This is the story of Mei, a young woman on a trip from East to West after her escape from her provincial Chinese village. Beginning in Chongqing and a disastrous factory job, Mei soon heads...","N/A","True","Mandarin, English","She, a Chinese","UK, France, Germany","Xiaolu Guo","N/A","5.9","Xiaolu Guo","04 Feb 2010","Lu Huang, Wei Yi Bo, Geoffrey Hutchings, Chris Ryman","2009","Drama","2 wins.","103 min","movie","http://ia.media-imdb.com/images/M/MV5BMTgwNTMwNDA2Nl5BMl5BanBnXkFtZTcwODcyNjIwNA@@._V1_SX300.jpg","386","tt1389374"
"Sara was placed in care aged 11. Now 28 she hears her mother has died. She goes to the funeral and realises her brother and father don't recognise her so keeps quiet about her identity. ...","N/A","True","Danish","When Heaven Falls","Denmark","N/A","N/A","5.1","Manyar I. Parwani","30 Jan 2009","Mille Lehfeldt, Marcus Aurelius Nicolas Christensen, Dick KaysĂ¸, Clara Bruun Sandbye","2009","N/A","3 nominations.","100 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQwMTczNzY2NV5BMl5BanBnXkFtZTcwNjQyNjk4OQ@@._V1_SX180_CR0,0,180,264_.jpg","125","tt1305801"
"The friendship of four friends turns sour after one of them gets a love letter.","N/A","True","N/A","Aamras: The Sweet Taste of Friendship","N/A","Loveleen Mishra, Rupali Guha","N/A","5.5","Rupali Guha","11 Sep 2009","Vega Tamotia, Ntasha Bhardwaj, Maanvi Gagroo, Aanchal Sabharwal","2009","Drama","N/A","N/A","movie","N/A","28","tt1995245"
"The adventurous story of a fugitive ninja.","N/A","True","Japanese","Kamui","Japan","Sampei Shirato (comic), Kankurô Kudô (screenplay), Yôichi Sai (screenplay)","N/A","5.8","Yôichi Sai","19 Sep 2009","Ken'ichi Matsuyama, Koyuki, Kaoru Kobayashi, Kôichi Satô","2009","Action, Drama","N/A","120 min","movie","N/A","759","tt1156479"
"N/A","N/A","True","N/A","Papírkutyák","N/A","Bence Gyöngyössy, Gergely Litkai","N/A","5.5","Bence Gyöngyössy","19 Feb 2009","Zoltán Mucsi, Péter Scherer, József Szarvas, István Hajdu","2009","Comedy, Crime","N/A","N/A","movie","N/A","396","tt1247685"
"N/A","N/A","True","N/A","R.T.T.","N/A","Alexandre Charlot (adaptation), Matthieu Delaporte (scenario), Franck Magnier (adaptation), Julien Rappeneau (scenario), Alexandre de La Patellière (scenario)","N/A","4.7","Frédéric Berthe","09 Dec 2009","Kad Merad, Mélanie Doutey, Manu Payet, Francis Renaud","2009","Comedy, Romance","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BNTQ5NTk0NDkyNl5BMl5BanBnXkFtZTcwMTY5Mzk5Ng@@._V1_SY264_CR10,0,178,264_.jpg","512","tt1345507"
"Jarot and Ale are friend. They grow-up together since childhood. Have same story, same condition but different in character...See full synopsis »","N/A","True","Indonesian","Serigala terakhir","Indonesia","Upi Avianto","N/A","7.0","Upi Avianto","05 Nov 2009","Vino G. Bastian, Fathir Muchtar, Abimana Arya, Abimana Aryasatya","2009","Action, Drama","N/A","110 min","movie","N/A","94","tt1537898"
"Renowned psychiatrist Pavel Josek is singled out to receive a ""Memory of the Nation"" medal, however, it transpires that this reputedly morally irreproachable dissident once collaborated ...","N/A","True","N/A","Kawasaki's Rose","N/A","Petr Jarchovský (screenplay)","67","6.9","Jan Hrebejk","24 Nov 2010","Lenka Vlasáková, Milan Mikulcík, Martin Huba, Daniela Kolárová","2009","Drama","N/A","100 min","movie","N/A","479","tt1552197"
"N/A","12","True","N/A","Hangtime","N/A","Heinrich Hadding, Christian Zübert","N/A","5.9","Wolfgang Groos","15 Oct 2009","Max Kidd, Misel Maticevic, Ralph Kretschmar, Max Fröhlich","2009","Drama","N/A","1 h 32 min","movie","N/A","130","tt1288502"
"N/A","N/A","True","English","Recon 2023: The Gauda Prime Conspiracy","Canada","John Fallon, Christian Viel","N/A","3.1","Christian Viel","24 Nov 2009","Andy Bradshaw, Deke Richards, Heidi Hawkins, ValĂŠrie Wiseman","2009","Comedy, Sci-Fi","N/A","101 min","movie","http://ia.media-imdb.com/images/M/MV5BMjI0MDc2NTUwMV5BMl5BanBnXkFtZTcwMzgzMjc5Mg@@._V1_SX300.jpg","117","tt1401674"
"N/A","N/A","True","N/A","La mitad del mundo","N/A","Jaime Ruiz Ibáñez","N/A","7.4","Jaime Ruiz Ibáñez","21 Jan 2011","Luisa Huertas, Hansel Ramírez, Susana Salazar, Ignacio Guadalupe","2009","Comedy, Drama","N/A","1 h 32 min","movie","N/A","33","tt1538328"
"Anna returns from Africa where she had been working as a nurse for an NGO on the front line in an area of conflict. She gets a job as a security guard at an exclusive health center where she meets a troubled young man.","N/A","True","Catalan","A la deriva","Spain","LluĂ­s-Anton Baulenas (novel), Ventura Pons (adaptation)","N/A","4.0","Ventura Pons","06 Nov 2009","Maria Molins, Radoczy Arpad, Miquel Sitjar, Rosa Vila","2009","Drama","2 nominations.","N/A","movie","N/A","69","tt1454605"
"Female career marine tries to adjust to civilian life.","N/A","True","English","Double Duty","USA","Wayne Bauer, Mimi Lesseos","N/A","3.7","Stephen Eckelberry","08 Dec 2009","Mimi Lesseos, Tom Sizemore, Susan Duerden, Alfonso Freeman","2009","Action, Comedy, Romance","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTQ4MjkwNjQzMV5BMl5BanBnXkFtZTcwMzY5ODQ3MQ@@._V1_SX300.jpg","68","tt1220209"
"N/A","N/A","True","Malay","Bohsia: Jangan Pilih Jalan Hitam","Malaysia","Syamsul Yusof","N/A","5.6","Syamsul Yusof","23 Apr 2009","Aaron Aziz, Nasir Bilal Khan, Diana Danielle, Nabila Huda","2009","Action","1 nomination.","N/A","movie","N/A","34","tt1429007"
"Eddie Black is a first year college student on the honor role, but after financial hardship and a broken heart, he attempts refuge in a street gang called Decepticons.","N/A","True","English","The Eddie Black Story","USA","Shawn Baker, Spice Greene (concept)","N/A","5.0","Shawn Baker","N/A","Shawn Baker, Warren Braithwaite, Rissa Davis, Johnny Famous","2009","Crime","N/A","85 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU5NTUxNzc4NF5BMl5BanBnXkFtZTcwNzI0MzczMg@@._V1_SX300.jpg","84","tt1337610"
"Previously unknown terrorist Bruno von Lippe blackmails the Dutch government with explosions until a bizarrely petty ransom is paid. It's to be delivered by would be-couturier Franรงois van ...","N/A","True","N/A","Spy of Orange","N/A","Tijs van Marle","N/A","3.6","Tim Oliehoek","05 Feb 2009","Paul de Leeuw, Najib Amhali, Jennifer Hoffman, Nelly Frijda","2009","Action, Comedy","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQyMzQ2OTg3OV5BMl5BanBnXkFtZTcwMjgxNjk5MQ@@._V1_SY264_CR3,0,178,264_.jpg","749","tt1208729"
"Four cads attempt to seduce their recently widowed friend's second wife.","N/A","True","N/A","Meri Life Mein Uski Wife","N/A","Yunus Sajawal, Kamal Pandit","N/A","6.1","Partho Ghosh","16 Oct 2009","Jatin Grewal, Heena Rehmaan, Monalisa, Vikas Kalantri","2009","Comedy, Drama","N/A","N/A","movie","N/A","13","tt2016942"
"A comedy about aging, youth and other eternal truths. Of all days, precisely on her fiftieth birthday, Julia has to experience that age makes you invisible. Frustrated, she goes shopping ...","N/A","True","N/A","Julia's Disappearance","N/A","Martin Suter","N/A","6.6","Christoph Schaub","04 Feb 2010","Corinna Harfouch, Bruno Ganz, Stefan Kurt, AndrĂŠ Jung","2009","N/A","N/A","87 min","movie","http://ia.media-imdb.com/images/M/MV5BMjExOTA5MTI4Nl5BMl5BanBnXkFtZTcwNjc3NTA0Nw@@._V1_SX180_CR0,0,180,264_.jpg","259","tt1425926"
"Armando Depuente is very talented Judo player with flair of living life on the edge. Although Judo is a martial art with a lot of traditional values...","N/A","True","N/A","American Judoka","N/A","Nick Murphy, Cesar Lazcano","N/A","N/A","Cesar Lazcano","N/A","Adriana Andreas, Debie Badal, Jacob Badal, Mohamed Berete","2009","Drama","N/A","56 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUxNzQ4MjI2M15BMl5BanBnXkFtZTcwMjQ5OTQzMg@@._V1_SX300.jpg","N/A","tt1370137"
"A bag full of money lands in front of you. Is it luck? The answer to your prayers? Part of a predetermined plan? Or all of the above? Set in the chaotic streets of Istanbul, 40 is a story ...","N/A","True","English, Turkish","40","Turkey, USA","N/A","N/A","6.9","Emre Sahin","15 Jul 2011","Ntare Guma Mbaho Mwine, Deniz รakir, Ali Atay, Fatih Akgรถren","2009","Drama","2 wins & 2 nominations.","89 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg1MDk3MzYzMV5BMl5BanBnXkFtZTcwMjQ2MDQxMw@@._V1_SX300.jpg","686","tt1468700"
"The story is set in the latter days of World War 2, against the backdrop of fierce combat on the eastern front. Brother's War is based on real events. The western Allies push into Germany ...","R","True","English","Brother's War","USA","Warren Lewis, Tino Struckmann, Jerry Buteyn, Hugh Daly (story)","N/A","2.5","Jerry Buteyn","26 May 2009","Tino Struckmann, Michael Berryman, Olivier Gruner, Hayley Carr","2009","History, War","N/A","100 min","movie","http://ia.media-imdb.com/images/M/MV5BMjAwNjUwODA3NV5BMl5BanBnXkFtZTcwMjUyMTM0MQ@@._V1_SX300.jpg","643","tt0932661"
"N/A","A","True","N/A","Bishh","N/A","Qaushiq Mukherjee, Srabasti Basu","N/A","3.8","Qaushiq Mukherjee, Q","N/A","Mallika Mazumdar, Rituparna Sen","2009","Drama, Romance, Thriller","N/A","1 h 45 min","movie","N/A","44","tt1394312"
"A woman is led by her family to her new husband's home, to live with, presumably, his elderly mother and younger brother. Despite being forced into the marriage, she discovers that he is ...","N/A","True","N/A","Kelin","Kazakhstan","Ermek Tursunov","N/A","6.8","Ermek Tursunov","26 Jun 2009","Gulsharat Zhubyeva, Turakhan Sadykova, Erzhan Nurymbet, Kuandyk Kystykbaev","2009","Drama","N/A","82 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg1Mzk2MzcxMF5BMl5BanBnXkFtZTcwOTM3OTI4Mg@@._V1_SY264_CR0,0,178,264_.jpg","179","tt1464239"
"N/A","N/A","True","N/A","Almost Elvis","N/A","Petra Revenue","N/A","4.4","Petra Revenue","30 Oct 2009","Mia Skäringer, Kjell Wilhelmsen, Sten Ljunggren, Johan Kylén","2009","Comedy","N/A","N/A","movie","N/A","41","tt1242518"
"A man leaves his busy city life for the peace of the country home where he spent his early childhood. His new life is soon disturbed by strange events.","N/A","True","Czech, German","Darkness","Czech Republic","Martin Nemec (screenplay)","N/A","4.7","Juraj Herz","09 Jul 2009","Ivan Franek, Lenka Krobotová, Malgorzata Kozuchowska, Michal Dlouhý","2009","Horror","1 win.","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY3ODYyMzAxMF5BMl5BanBnXkFtZTcwNTkxOTY3Mw@@._V1_SX300.jpg","129","tt0289146"
"Hulking and vicious homicidal maniac Jon Beest hears voices that compel him to brutally butcher women. He dumps their bodies on the side of the road on the New Jersey Turnpike. It's up to ...","N/A","True","English","The Turnpike Killer","USA","Evan Makrogiannis, Brian Weaver","N/A","5.1","Evan Makrogiannis, Brian Weaver","02 May 2012","Bill McLaughlin, Edgar Moye, Lyndsey Brown, Vinny Ward","2009","Horror, Thriller","N/A","105 min","movie","N/A","32","tt1500758"
"Three friends Julie, Mette and Naisha are enjoying the first snow in the village. They have snowball fights with the boys and look forward to Christmas. One day Naisha suddenly disappears. ...","N/A","True","N/A","Rafiki","N/A","Morten Hovland","N/A","6.0","Christian Lo","30 Oct 2009","Live Marie Runde, Regine Stokkev책g Eide, Ado Johanna Girirpio, Jonathan Espolin","2009","Family","N/A","75 min","movie","http://ia.media-imdb.com/images/M/MV5BMTYxMzc0Mzg2Ml5BMl5BanBnXkFtZTcwMTcxNjIxOQ@@._V1_SX180_CR0,0,180,264_.jpg","101","tt1503710"
"N/A","N/A","True","Japanese","My Rainy Days","Japan","N/A","N/A","6.9","Yuri Kanchiku","07 Nov 2009","Nozomi Sasaki, Shôsuke Tanihara, Hikaru Yamamoto, Mitsuki Ôishi","2009","Drama","N/A","119 min","movie","N/A","681","tt1538401"
"When her drug-addict mother dies, Emmie returns home, traveling through the underbelly of suburbia looking for a package her mother has left behind, reconnecting with her estranged sister, Eve, along the way.","N/A","True","N/A","The Things We Carry","N/A","Alyssa Lobit","N/A","7.3","Ian McCrudden","N/A","Alyssa Lobit, Catherine Kresge, Alexis Rhee, Daniel Zacapa","2009","Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTc3OTU0NjQ0Nl5BMl5BanBnXkFtZTcwNDA0Mzk1Mw@@._V1_SX300.jpg","82","tt1109642"
"N/A","N/A","True","English, French","Guy and Madeline on a Park Bench","USA","Damien Chazelle","84","6.0","Damien Chazelle","01 Jul 2010","Jason Palmer, Desiree Garcia, Sandha Khin, Karen Adelman","2009","Drama, Musical","2 wins & 2 nominations.","82 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQwMzk0NDYzN15BMl5BanBnXkFtZTcwODUzOTA5NA@@._V1_SX300.jpg","214","tt1337193"
"A darts player slides into depression after an heart attack spooks him so much he loses his skill.","N/A","True","English","Good Arrows","UK","Dean Cavanagh, Irvine Welsh","N/A","6.2","Helen Grace, Irvine Welsh","13 Jan 2009","Jonny Owen, Katy Brand, Brian Hibbard, Joe McKinney","2009","Comedy","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc5OTM3MTUwM15BMl5BanBnXkFtZTcwNTE4NjI3Mw@@._V1_SX300.jpg","61","tt1277947"
"A man unwillingly tries to get to the bottom of his families dysfunctionality. It all has something to do with the deportation of Jews from Hungary during WWII, something his grandfather ...","N/A","True","English","Tickling Leo","USA","Jeremy Davidson","49","7.5","Jeremy Davidson","04 Sep 2009","Lawrence Pressman, Daniel Sauli, Annie Parisse, Sarah Wikenczy","2009","Drama","1 win.","91 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI5MDgyNDczMl5BMl5BanBnXkFtZTcwNzExMDA0Mg@@._V1_SX300.jpg","31","tt1105519"
"About a young gay black man's journey of self-discovery, affirmation and love.","N/A","True","English","Finding Me","USA","Roger S. Omeus Jr.","N/A","5.3","Roger S. Omeus Jr.","15 Mar 2009","Derrick L. Briggs, J'Nara Corbin, Ron DeSuze, RayMartell Moore","2009","Comedy, Drama, Romance","N/A","115 min","movie","http://ia.media-imdb.com/images/M/MV5BMjIzNDQ5MDAxMF5BMl5BanBnXkFtZTcwMzIxODY0Mg@@._V1_SX300.jpg","68","tt1411853"
"Inspired by a true story of a former weight-lifting bronze medalist who coaches an ill-equipped team of high school girls into the national sports festival.","N/A","True","Korean","Bronze Medalist","South Korea","Se-yeong Bae, Ik-Hwan Jeong (adaptation), Geon-yong Park","N/A","6.7","Geon-yong Park","01 Jul 2009","Beom-su Lee, An Jo, Yoon-hoi Lee, Moon-kyeong Choi","2009","Comedy, Drama","N/A","120 min","movie","http://ia.media-imdb.com/images/M/MV5BMTkzMDc2Mjk0NF5BMl5BanBnXkFtZTgwNDk3MzA2MDE@._V1_SY264_CR10,0,178,264_.jpg","109","tt1468337"
"On a rainy fall day, five friends descend into a remote Kentucky cave looking for adventure. Jesse, a rugged outdoors man and Ken, a socially-awkward film student, devise a plan to follow a...","N/A","True","English","The Cave Movie","USA","Colin Spoelman","N/A","N/A","Colin Spoelman","N/A","Michael Arden, Michael Blackman Beck, Jackson Loo, Julie McNiven","2009","Thriller","N/A","N/A","movie","N/A","N/A","tt1355554"
"A San Francisco spoken word artist returns to New Mexico to be with his dying father, only to find he loses his ""voice"" as he is sucked back in to the dysfunctional life of drugs and violence he left behind.","N/A","True","English","Spoken Word","USA","William T. Conway (screenplay), Joe Ray Sandoval (screenplay)","56","6.3","Victor Nunez","01 Mar 2009","Kuno Becker, Miguel Sandoval, RubĂŠn Blades, Persia White","2009","Drama","1 win.","116 min","movie","http://ia.media-imdb.com/images/M/MV5BMjIzNDE2NTYwNV5BMl5BanBnXkFtZTcwNjM3OTI5Mg@@._V1_SY264_CR0,0,178,264_.jpg","79","tt1212443"
"In the year 2220 A.D., the Earth Federation launches a plan to evacuate Earth when discovering that a traveling black hole capable of destroying anything in its path is on course towards ...See full synopsis »","N/A","True","N/A","Space Battleship Yamato Resurrection","N/A","Shintarô Ishihara (story), Atsuhiro Tomioka (screenplay), Bull Ishihara (screenplay)","N/A","6.7","Yoshinobu Nishizaki","12 Dec 2009","Kôichi Yamadera, Kentarô Itô, Daisuke Namikawa, Fûrin Cha","2009","Animation, Action, Adventure","N/A","135 min","movie","N/A","122","tt1442543"
"The life of Antonio Vivaldi, called ""the red priest"", his relationship with the world and the Church, his spiritual battles, his love for a woman.","N/A","True","English","Vivaldi, the Red Priest","Italy","Liana Marabini","N/A","7.5","Liana Marabini","09 Mar 2009","Steven Cree, Clemency Burton-Hill, James Jagger, Tiffany Mulheron","2009","Biography, Musical","N/A","120 min","movie","N/A","13","tt1925535"
"After WWIII has devastated America, a small band of female warriors attempt to survive long enough to make it to the last city left. The problem is dictator Rollins doesn't want her city ...","N/A","True","N/A","Warriors of the Apocalypse","N/A","Len Kabasinski","N/A","3.2","Len Kabasinski","01 Oct 2009","Brian Anthony, Brian Arrington, Gary Barickman, Luc Bernier","2009","Action","N/A","88 min","movie","http://ia.media-imdb.com/images/M/MV5BMjI2NDYzNjQ5OF5BMl5BanBnXkFtZTgwOTY3MjA2MDE@._V1_SY264_CR87,0,178,264_.jpg","104","tt1279329"
"An employee puts more time trying to get people to invest in a novel money-making scheme.","N/A","True","Hindi","Oh, My God!!","India","Vipul Binjola (screenplay), Asit Kaul, Manisha Ojha, Sourabh Shrivastava (story), Rishi Virmani","N/A","5.3","Sourabh Shrivastava","02 Jan 2009","Vinay Pathak, Saurabh Shukla, Divya Dutta, Harsh Chhaya","2009","Comedy, Drama","N/A","N/A","movie","N/A","179","tt1312135"
"Paige Turner has always had a knack for finding a good story. But all her skills, including her black belt in martial arts are put to the test when a series of suspicious murders take place...","N/A","True","English","Zombie Punch","Canada","Silver Kim","N/A","7.4","Silver Kim","27 Apr 2009","Emily Tennant, Landon Liboiron, James Pizzinato, David Lewis","2009","Action, Horror, Thriller","N/A","103 min","movie","N/A","17","tt1478351"
"Inspired by her grandfather's stories, young Shinko embarks on wild flights of fancy about the history of the little town she lives in. But dreams can't fend off the realities of growing up.","N/A","True","Japanese","Mai Mai Miracle","Japan","Sunao Katabuchi, Nobuko Takagi (story)","N/A","6.9","Sunao Katabuchi","21 Nov 2009","Mayuko Fukuda, Manami Honj么, Jenya, Nako Mizusawa","2009","Animation, Drama","1 nomination.","93 min","movie","N/A","294","tt1517216"
"All these years, novels and movies have always covered stories in which the main characters from the Western World travel to India. These characters are introduced to a very meaningful and ...","N/A","True","Turkish","Kampüste çiplak ayaklar","Turkey","N/A","N/A","4.9","Cansel Elcin","02 Oct 2009","Ezgi Asaroglu, Melza Burcu Ince, Damla Sönmez, Türkü Hazer","2009","Drama, Romance","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUwNDM5NTExNV5BMl5BanBnXkFtZTcwODg2OTI4Mg@@._V1_SY264_CR3,0,178,264_.jpg","434","tt1484076"
"Tomek is 14 and a good student. He's interested in astronomy and plays football to please his father. The only thing is, he lives in a poor little border town plagued by unemployment, ...","N/A","True","German, Polish","Piggies","Germany, Poland","Joanna Didik, Robert Glinski","N/A","6.5","Robert Glinski","10 Jun 2010","Filip Garbacz, Bogdan Koca, Dorota Wierzbicka-Matarelli, Piotr Jagielski","2009","Drama","2 wins & 1 nomination.","94 min","movie","N/A","292","tt1441344"
"The tragic true story of Jean Charles de Menezes, the innocent Brazilian shot dead by British police in 2005 at the height of the London terrorist alerts.","14","True","N/A","Jean Charles","N/A","Henrique Goldman, Marcelo Starobinas","N/A","6.4","Henrique Goldman","26 Jun 2009","Marek Oravec, Selton Mello, David Blakeley, Ewan Ross","2009","Biography, Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTQ2NTA3MDk3MV5BMl5BanBnXkFtZTcwMDQ1ODUwNQ@@._V1_SX300.jpg","638","tt0989007"
"Some people spend most of their lives trying to forget their first love, but some spend a lifetime reminiscing about their last love. Since men are not goldfish, they don't easily forget ...","N/A","True","Thai","Best of Times","Thailand","Nontra Kumwong, Aummaraporn Phandintong, Vanridee Pongsittisak","N/A","7.1","Yongyoot Thongkongtoon","05 Mar 2009","Arak Amornsupasiri, Yarinda Bunnag, Sunsanee Wattananukul, Krissana Sreadthatamrong","2009","Drama, Romance","2 wins & 4 nominations.","117 min","movie","N/A","148","tt1522145"
"A story about love, wait and loneliness.","N/A","True","Bengali","The Endless Wait","India","Aniruddha Roy Chowdhury (story), Shyamal Sengupta (screenplay)","N/A","7.6","Aniruddha Roy Chowdhury","15 Nov 2009","Rahul Bose, Aparna Sen, Radhika Apte, Kalyan Ray","2009","Drama, Romance","N/A","120 min","movie","N/A","488","tt1359552"
