"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"New Orleans has the No. 1 per capita murder rating in the nation. A decade earlier the city was dubbed the ""Murder Capital of the Country."" Drugs and violence controlled the streets, taking...","R","True","English, French","Death Toll","USA","Anthony Faia III (script revision), Dan Garcia, Jason Hewitt, Evan Scott (script revision)","N/A","2.3","Phenomenon","15 Apr 2008","Lou Diamond Phillips, DMX, Keshia Knight Pulliam, Leila Arcieri","2008","Action, Crime, Thriller","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTkyNTEwNzIxN15BMl5BanBnXkFtZTcwODUyMDEzMg@@._V1_SX300.jpg","381","tt0822802"
"In the smallest of Florida towns a lone well driller, Joe, works gathering geological samples for a university study. Unknowingly, Joe unearths more than just primordial muck from deep ...","Not Rated","True","English","Terror Inside","USA","Joe G. Lenders","N/A","3.5","Joe G. Lenders","31 Oct 2008","Corey Feldman, Tanya Memme, Joe Abby, Susie Feldman","2008","Thriller","6 wins.","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc4Mjc3OTAxMF5BMl5BanBnXkFtZTcwODAyMjY4MQ@@._V1_SX300.jpg","161","tt0926341"
"An animated version of the epic Indian tale of Ramayana set to the 1920s jazz vocals of Annette Hanshaw.","N/A","True","English","Sita Sings the Blues","USA","Nina Paley, Valmiki (book)","94","7.6","Nina Paley","12 Aug 2009","Annette Hanshaw, Aseem Chhabra, Bhavana Nagulapally, Manish Acharya","2008","Animation, Comedy, Fantasy","7 wins & 2 nominations.","82 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU1MzE2NzUxMV5BMl5BanBnXkFtZTcwMzEwMjY3Mg@@._V1_SX300.jpg","2,530","tt1172203"
"An erotic drama about a woman facing her 30th birthday who looks back at her life growing-up with her grandmother, crazy mother and her over-indulgence with men, sex and alcohol.","N/A","True","French","Borderline","Canada","Lyne Charlebois (screenplay), Marie-Sissi Labrèche (story)","N/A","6.6","Lyne Charlebois","08 Feb 2008","Isabelle Blais, Jean-Hugues Anglade, Angèle Coutu, Sylvie Drapeau","2008","Drama","10 wins & 5 nominations.","110 min","movie","http://ia.media-imdb.com/images/M/MV5BMjI1MTQ1NjE4OV5BMl5BanBnXkFtZTcwMDE3Nzg2Mw@@._V1_SX300.jpg","786","tt1048147"
"Based on the life of French painter Séraphine de Senlis.","Unrated","True","French, German, Latin","Séraphine","France, Belgium","Marc Abdelnour, Martin Provost","84","7.3","Martin Provost","01 Oct 2008","Yolande Moreau, Ulrich Tukur, Anne Bennent, Geneviève Mnich","2008","Biography, Drama","17 wins & 5 nominations.","125 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg3MzAxMjc0NF5BMl5BanBnXkFtZTcwMjEyODU1Mg@@._V1_SX300.jpg","3,786","tt1048171"
"An unlikely friendship develops between a hitman and a suicidal guy who have both checked into the same hotel for different reasons.","N/A","True","French","A Pain in the Ass","France","Francis Veber","N/A","5.2","Francis Veber","10 Dec 2008","Richard Berry, Patrick Timsit, Pascal ElbĂŠ, Virginie Ledoyen","2008","Comedy","N/A","86 min","movie","N/A","537","tt1182924"
"One day Kurt discovers that society basically does not respect forklift operators very much. His wife is an ambitious architect. His neighbor is a medical doctor. Not even Kurt's own kids ...","N/A","True","Norwegian","Kurt Turns Evil","Norway, Denmark","Karsten Fullu (screenplay), Erlend Loe (books), Per Schreiner (screenplay)","N/A","6.3","Rasmus A. Sivertsen","19 Jun 2009","Atle Antonsen, Kristin Skogheim, Aksel Hennie, Anders Bye","2008","Animation, Comedy, Family","2 nominations.","74 min","movie","N/A","448","tt1245891"
"A moody romantic comedy exploring fetishism, addiction and love in the information age.","R","True","English","Control Alt Delete","Canada","Cameron Labine","N/A","4.6","Cameron Labine","15 Jun 2010","Tyler Labine, Sonja Bennett, Geoff Gustafson, Keith Dallas","2008","Comedy, Drama","1 win.","93 min","movie","http://ia.media-imdb.com/images/M/MV5BMTcwMTgzNDAwOV5BMl5BanBnXkFtZTcwMDE4MDQ3OA@@._V1_SX300.jpg","369","tt1031224"
"As sea pirates threaten to invade their kingdoms, three queens of Langkasuka must band together to defend their lands and peoples.","R","True","Thai","The Tsunami Warrior","Thailand","N/A","N/A","5.9","Nonzee Nimibutr","12 Aug 2008","Jarunee Suksawas, Jacqueline Apithananon, Anna Reese, Dan Chupong","2008","Action, Adventure, Fantasy","3 wins & 4 nominations.","154 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk4NTU3MjE0NV5BMl5BanBnXkFtZTcwODc5NTczMw@@._V1_SX300.jpg","670","tt1262945"
"An American family visiting their Irish roots accidentally stumbles on a horde of bloodthirsty mutant children.","N/A","True","English","Plague Town","USA","John Cregan, David Gregory","N/A","4.5","David Gregory","03 Apr 2009","Josslyn DeCrosta, Erica Rhodes, David Lombard, Lindsay Goranson","2008","Horror, Thriller","N/A","88 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQyMjM5NTc4Ml5BMl5BanBnXkFtZTcwOTcyNjg2Mg@@._V1_SX300.jpg","1,312","tt1118687"
"A man and a young woman have a chance encounter at a laundry mat which leads to a story about a birthday party where everyone has been killed by a madman in a white jumpsuit.","Not Rated","True","English","Red Velvet","USA","Anthony Burns (screenplay), Joe Moe (screenplay)","N/A","5.0","Bruce Dickson","08 Mar 2008","Henry Thomas, Kelli Garner, Forrest J Ackerman, Natalia Baron","2008","Horror","N/A","87 min","movie","http://ia.media-imdb.com/images/M/MV5BNTI0OTgxNzkyN15BMl5BanBnXkFtZTcwMDY1MzU1MQ@@._V1_SX300.jpg","344","tt1096991"
"A Varg Veum mystery based on a best-selling Norwegian crime novel by Gunnar Staalesen.","N/A","True","N/A","Fallen Angels","N/A","Thomas Moldestad, Gunnar Staalesen","N/A","6.7","Morten Tyldum","04 Apr 2008","Trond Espen Seim, Per Kjerstad, BjĂ¸rn Floberg, Pia Tjelta","2008","Crime, Drama, Thriller","N/A","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMxMDIxMDUzM15BMl5BanBnXkFtZTcwODU0Njk1MQ@@._V1_SX178_.jpg","1,312","tt1010265"
"Jason tragically lost his young son when their SUV exploded. Now fighting as a soldier in Iraq, the suicide bombings that occur around him on a daily basis constantly remind him of losing ...","R","True","English","Time Bomb","Canada","Erin Berry, David Pluscauskas","N/A","3.4","Erin Berry","01 Jul 2008","Jake Busey, Matthew MacFadzean, Vik Sahay, Richard Fitzpatrick","2008","Thriller","N/A","86 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI0Mzg4MDY2M15BMl5BanBnXkFtZTcwODA1ODI3MQ@@._V1_SX300.jpg","247","tt1233551"
"After accidentally murdering her boyfriend, Debbie Dicky moves to a new town and meets three girls who invite her to a sleepover. The very same night there is a breakout at the local insane...","N/A","True","N/A","Psycho Sleepover","N/A","Kurt Kroeber, Eric Gosselin (story), Frankie Frain (additional material), Adam Deyoe (story)","N/A","6.2","Adam Deyoe, Eric Gosselin","18 Oct 2008","Felissa Rose, Paul Rust, Rachel Castillo, Emilia Richeson","2008","Action, Comedy, Horror","N/A","86 min","movie","http://ia.media-imdb.com/images/M/MV5BNTg1OTk0ODAyNV5BMl5BanBnXkFtZTcwMjkzMTgwOA@@._V1_SY264_CR0,0,178,264_.jpg","71","tt1297456"
"Eight men escape from the most isolated prison on earth. Only one man survives and the story he recounts shocks the British establishment to the core. This story is the last confession of Alexander Pearce.","M","True","N/A","The Last Confession of Alexander Pearce","N/A","Michael James Rowland, Nial Fulton","N/A","6.5","Michael James Rowland","29 Dec 2008","Adrian Dunbar, Ciarรกn McMenamin, Dan Wyllie, Don Hany","2008","Biography, Drama, History, Horror, Western","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTkyMTExMjgzMV5BMl5BanBnXkFtZTcwMzc2OTczMg@@._V1_SX300.jpg","498","tt1099204"
"A man who has avoided his wife and child at home has a change of heart after an imposed stay in his own parents' loft.","N/A","True","N/A","Momma's Man","N/A","Azazel Jacobs","84","6.0","Azazel Jacobs","08 May 2009","Matt Boren, Flo Jacobs, Ken Jacobs, Dana Varon","2008","Comedy, Drama","N/A","94 min","movie","http://ia.media-imdb.com/images/M/MV5BMTcwNDgyOTk3M15BMl5BanBnXkFtZTcwMjIxNzI5MQ@@._V1_SY264_CR0,0,178,264_.jpg","474","tt1122599"
"Eun-young is a woman cursed with great beauty. Wherever she goes, she gets unwanted admiration from men and jealousy from women. One day, one of her stalking admirer invades her place.","N/A","True","Korean","Beautiful","South Korea","Jai-hong Juhn (screenplay), Ki-duk Kim (story)","N/A","6.7","Jai-hong Juhn","14 Feb 2008","Su-yeon Cha, Cheon-hee Lee, Moo-Seong Choi, Min-soo Kim","2008","Drama","1 win & 1 nomination.","88 min","movie","N/A","691","tt1173686"
"N/A","N/A","True","Spanish","8 Dates","Spain","Peris Romano, Rodrigo Sorogoyen","N/A","6.3","Peris Romano, Rodrigo Sorogoyen","18 Apr 2008","Fernando Tejero, José Luis García Pérez, Belén López, Cecilia Freire","2008","Comedy, Romance","1 win & 1 nomination.","95 min","movie","N/A","371","tt1172974"
"In France, terrorist groups and intelligence agencies battle in a merciless war everyday, in the name of radically opposed ideologies. Yet, terrorist and secret agents lead almost the same ...","N/A","True","French","Secrets of State","France","Natalie Carter (participation), Philippe Haïm (idea), Julien Sibony","N/A","6.4","Philippe Haïm","10 Dec 2008","Gérard Lanvin, Vahina Giocante, Nicolas Duvauchelle, Mehdi Nebbou","2008","Thriller","N/A","100 min","movie","http://ia.media-imdb.com/images/M/MV5BMjEzODMwNzE5N15BMl5BanBnXkFtZTcwODEyMTY0Mw@@._V1_SX300.jpg","2,054","tt1003052"
"Djuro is a Romany, he has a large, happy family, and earns a living appearing in Serbian porn films. And it's through his sarcastic perspective that we follow the story of the Croatian war ...","N/A","True","Croatian, Serbian","Will Not End Here","Croatia, Serbia","Vinko Bresan, Mate Matisic, Zivko Zalar","N/A","7.1","Vinko Bresan","27 May 2008","Ivan Herceg, Nada Sargin, Predrag 'Predjo' Vusovic, Inge Appelt","2008","Comedy, Drama, War","6 wins & 1 nomination.","100 min","movie","N/A","475","tt0991351"
"It's almost summer in Sweden and minor indiscretions and misbehavior abound. Leffe likes to show off for his friends and play salacious pranks, especially when he's drinking. Meanwhile, a ...","N/A","True","Swedish","Involuntary","Sweden","Erik Hemmendorff (screenplay), Ruben Östlund (screenplay)","N/A","7.0","Ruben Östlund","28 Nov 2008","Villmar Björkman, Linnea Cart-Lamy, Leif Edlund, Sara Eriksson","2008","Drama","8 wins & 7 nominations.","98 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg3NDM0ODcxMV5BMl5BanBnXkFtZTcwMjI1NjQxOA@@._V1_SX300.jpg","2,330","tt1232826"
"Bertrand Beauvois, a well-known attorney, is in Monte Carlo to defend a businessman's mother who murdered a gigolo with ties to gangsters. The businessman provides a bodyguard, Christophe, ...","R","True","French, Italian, Russian","The Girl from Monaco","France","Anne Fontaine, Benoît Graffin","52","5.8","Anne Fontaine","20 Aug 2008","Fabrice Luchini, Roschdy Zem, Stéphane Audran, Gilles Cohen","2008","Comedy, Drama","2 nominations.","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMzk2Mjg3MzYwNF5BMl5BanBnXkFtZTcwNjgwNTY2Mg@@._V1_SX300.jpg","1,389","tt1139800"
"Sanjay Sahu (Pawan Kalyan) is a happy-go-lucky type youth. Bhagyamati (Ileana) falls in love with him and Sanjay accepts her proposal after waiting for a while.","N/A","True","Telugu","Jalsa","India","Trivikram Srinivas (dialogue)","N/A","7.0","Trivikram Srinivas","02 Apr 2008","Pawan Kalyan, Ileana, Mukesh Rishi, Kamalinee Mukherjee","2008","Action, Comedy, Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTM4NTg1OTE5N15BMl5BanBnXkFtZTgwOTA0MjA2MDE@._V1_SX300.jpg","1,168","tt1191121"
"After a night spent drinking and partying, a group of six best friends is torn apart when they accidentally kill their bisexual friend Caz when he darts in front of their car. A year later,...","N/A","True","English","Nonsense Revolution","Canada","Ann Verrall","N/A","6.4","Ann Verrall","18 Sep 2008","Anastasia Phillips, Alex House, Gregory Penney, Seamus Morrison","2008","Comedy, Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BNjI4NTU2OTk4MV5BMl5BanBnXkFtZTcwMDY4MjM4MQ@@._V1_SY264_CR146,0,178,264_.jpg","85","tt1149599"
"Rajkumar Singh Yadav lives a middle-classed lifestyle in Gorakhpur, Uttar Pradesh, along with his parents and paternal grandfather, and studies in Nehru Public College. His father wants him...","N/A","True","Hindi","Desh Drohi","India","Vimal Kashyap (lyrics), Kamal Rashid Khan (dialogue)","N/A","2.0","Jagdish A. Sharma","14 Nov 2008","Rana Jung Bahadur, Arun Bakshi, Hrishitaa Bhatt, Rozza Catalona","2008","Action, Crime, Drama","N/A","N/A","movie","N/A","381","tt1158700"
"Vera and Vanja, two vampire sisters, are forced to run for their lives, when Vera kills the leader of a biker-gang in a night club. While escaping from the bikers, Vanja gets more ...","N/A","True","N/A","Not Like Others","N/A","Peter Pontikis","N/A","3.8","Peter Pontikis","05 Sep 2008","Jenny Lampa, Ruth Vega Fernandez, David Dencik, Omid Khansari","2008","Thriller","N/A","75 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc5OTI2NzQ3MF5BMl5BanBnXkFtZTcwNDkwNTA4MQ@@._V1_SY264_CR3,0,178,264_.jpg","369","tt1265994"
"Maine coastal town Harrison Bay is broke, so deputy mayor Drew Cabot arranges a deal with a contractor to develop the abandoned lighthouse for tourism. Father Hendry fails to convince the ...","PG-13","True","English","Behind the Wall","USA, Canada","Michael Bafaro, Anna Singer","N/A","3.7","Paul Schneider","30 Aug 2008","Lindy Booth, Lawrence Dane, James Thomas, Andy Jones","2008","Horror, Thriller","N/A","94 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMxNjc4MzI1N15BMl5BanBnXkFtZTcwNzE2MDA4Mg@@._V1_SY264_CR11,0,178,264_.jpg","306","tt1070886"
"N/A","N/A","True","Spanish, Catalan","25 Carat","Spain","Patxi Amezcua","N/A","6.4","Patxi Amezcua","24 Apr 2009","Francesc Garrido, Aida Folch, Manuel Mor贸n, Joan Massotkleiner","2008","Thriller","3 wins.","86 min","movie","N/A","290","tt1176928"
"Jobless, single and in her early thirties, Hee-soo is miserable. Desperate, she sets out to find her ex-boyfriend, Byoung-woon, who owes her $3,500. Rather inconveniently, it turns out that...","N/A","True","Korean","My Dear Enemy","South Korea","Yoon-ki Lee (screenplay), Eun-yeong Park (screenplay), Asuko Taira (novel)","N/A","7.0","Yoon-ki Lee","25 Sep 2008","Do-yeon Jeon, Jung-woo Ha, Il-hwa Choi, Ju-bong Gi","2008","Drama, Romance","N/A","123 min","movie","http://ia.media-imdb.com/images/M/MV5BMjIwMDI0MDQ0M15BMl5BanBnXkFtZTgwNTIwMzA2MDE@._V1_SX300.jpg","382","tt1330205"
"This is the story of Romeo. A dude who was living the life. He had the works - the mansion to live in, the chicks to party with and the cars to be driven around in. Until one day, the ...","PG","True","Hindi, English","Roadside Romeo","India, USA","Jugal Hansraj","N/A","5.0","Jugal Hansraj","24 Oct 2008","Saif Ali Khan, Kareena Kapoor, Javed Jaffrey, Vrajesh Hirjee","2008","Animation, Comedy, Family","2 wins & 1 nomination.","93 min","movie","N/A","696","tt1050739"
"Didier Travolta (Franck Dubosc) is a 40-year-old disco music fan who has no job, lives with his mom...See full synopsis »","N/A","True","N/A","Disco","N/A","Fabien Onteniente (scenario), Philippe Guillard (scenario), Franck Dubosc (scenario), Emanuel Booz (scenario)","N/A","4.3","Fabien Onteniente","02 Apr 2008","Franck Dubosc, Emmanuelle Béart, Gérard Depardieu, Samuel Le Bihan","2008","Comedy","N/A","103 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU1MjI0MzgwM15BMl5BanBnXkFtZTcwNjA5MjI3MQ@@._V1_SY264_CR43,0,178,264_.jpg","907","tt0953369"
"The owner of a 1930s nightclub loses control of his life amid love triangles and too much debt.","R","True","N/A","Dark Streets","N/A","Wallace King, Glenn M. Stewart","N/A","4.3","Rachel Samuels","N/A","Gabriel Mann, Bijou Phillips, Izabella Miko, Elias Koteas","2008","Drama, Thriller","N/A","1 h 23 min","movie","http://ia.media-imdb.com/images/M/MV5BNTMwNDk0ODc5NV5BMl5BanBnXkFtZTcwMjA0NjIwMg@@._V1_SX300.jpg","319","tt0772165"
"N/A","N/A","True","N/A","1234","N/A","Giles Borg","N/A","5.0","Giles Borg","17 Oct 2008","Ian Bonar, Lyndsey Marshal, Kieran Bew, Mathew Baynton","2008","Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTY3MTMxNTE1OV5BMl5BanBnXkFtZTcwOTg0NTY5Mw@@._V1_SY264_CR109,0,180,264_.jpg","102","tt1226734"
"Three teen-aged girlfriends navigate multiple love triangles.","N/A","True","German","Freche Mädchen","Germany","Bianka-Minte König (novel), Maggie Peren","N/A","4.9","Ute Wieland","17 Jul 2008","Emilia Schüle, Selina Shirin Müller, Henriette Nagel, Anke Engelke","2008","Comedy","1 win & 2 nominations.","97 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ1Mjc0OTE5MV5BMl5BanBnXkFtZTcwNjc2NzU4MQ@@._V1_SX300.jpg","223","tt1224151"
"As a group of old high school friends wander through San Francisco on Halloween night, two of them are forced to confront their unspoken sexual history.","N/A","True","English","The Lost Coast","USA","Gabriel Fleming (screenplay)","N/A","4.8","Gabriel Fleming","08 Mar 2008","Ian Scott McGregor, Lucas Alifano, Lindsay Benner, Chris Yule","2008","Drama","2 wins.","74 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ2ODE5NDc3MV5BMl5BanBnXkFtZTcwNDE3MjY1Mw@@._V1_SX300.jpg","303","tt1189341"
"N/A","N/A","True","French","Ugly Melanie","France","Jean-Patrick Benes, Allan Mauduit","N/A","5.5","Jean-Patrick Benes, Allan Mauduit","12 Nov 2008","Marilou Berry, Frédérique Bel, Pierre-François Martin-Laval, Joséphine de Meaux","2008","Comedy","1 nomination.","93 min","movie","http://ia.media-imdb.com/images/M/MV5BMjIyMzUxNzM0OF5BMl5BanBnXkFtZTcwOTY2MTY0Mg@@._V1_SX300.jpg","546","tt1132608"
"Young people struggle to do things their way in the 1950s.","N/A","True","N/A","Hipsters","N/A","Yuriy Korotkov, Valeriy Todorovskiy (libretto)","67","7.1","Valeriy Todorovskiy","01 Oct 2011","Anton Shagin, Oksana Akinshina, Eugenia Khirivskaya, Maksim Matveyev","2008","Drama, Music, Musical","N/A","130 min","movie","http://ia.media-imdb.com/images/M/MV5BMTAzOTY4OTI4NzVeQTJeQWpwZ15BbWU3MDExNTAxMTc@._V1_SX178_.jpg","2,445","tt1239426"
"A man finds a very unusual way to get rid of his wife.","N/A","True","Spanish","Un novio para mi mujer","Argentina","Pablo Solarz","N/A","6.7","Juan Taratuto","14 Aug 2008","Adriรกn Suar, Valeria Bertuccelli, Gabriel Goity, Marcelo Xicarte","2008","Comedy","2 wins & 5 nominations.","100 min","movie","N/A","1,324","tt1280534"
"A terminally ill crime boss, known only as The Man, hires a hit man named Frank to carry out his own assassination as well as the assassination of The Woman he loves. When The Woman turns ...","Not Rated","True","English","Break","USA","Marc Clebanoff","N/A","4.1","Marc Clebanoff","01 Jun 2008","Frank Krueger, Sarah Thompson, Chad Everett, Mackenzie Firgens","2008","Action, Crime, Drama","3 wins.","83 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI1MTIyODU2Nl5BMl5BanBnXkFtZTcwODIzOTk0Mg@@._V1_SX300.jpg","318","tt1157601"
"A story about a group of estranged Chinese-American siblings who reunite after the death of their mother.","R","True","English, Mandarin","Dim Sum Funeral","Canada, USA","Donald Martin","N/A","5.1","Anna Chi","N/A","Bai Ling, Steph Song, Talia Shire, Russell Wong","2008","Comedy, Drama","1 win & 1 nomination.","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE0ODUwNTQ3Nl5BMl5BanBnXkFtZTcwNTk4NzA1Mg@@._V1_SY264_CR8,0,178,264_.jpg","386","tt1216477"
"Five adventurous filmmakers set out to make an online interactive movie exploring the nature of evil. But soon they find themselves the subject of their own intentions, as they accidentally...","N/A","True","English","The Gates of Hell","Australia","Kelly Dolen (screenplay), Justin Dix","N/A","4.6","Kelly Dolen","01 Oct 2008","Michael Piccirilli, Samantha Noble, Christian Clark, Bradley Tomlinson","2008","Horror, Thriller","N/A","88 min","movie","http://ia.media-imdb.com/images/M/MV5BMTkzMjM4MDgxMF5BMl5BanBnXkFtZTcwOTgwMDY4Mw@@._V1_SX300.jpg","100","tt1191114"
"With the help of his uncle, a man travels to the future to try and bring his girlfriend back to life.","N/A","True","Hindi","Love Story 2050","Australia, India","Harry Baweja (story), Bhavani Iyer (additional screenplay), Mayur Puri (dialogue), Karan Razdan (additional screenplay), Prem Soni (additional screenplay), Suparn Verma (additional screenplay)","N/A","2.6","Harry Baweja","04 Jul 2008","Harman Baweja, Priyanka Chopra, Boman Irani, Archana Puran Singh","2008","Action, Adventure, Drama","1 win.","180 min","movie","N/A","1,395","tt0490170"
"Price, a former hitman, is struggling to cope with retirement. He left the assassination business to live the 'easy life.' However, retirement arrived with its own agenda. It was not the ...","R","True","N/A","The Last Lullaby","N/A","Peter Biegen (screenplay), Max Allan Collins (screenplay)","N/A","6.1","Jeffrey Goodman","28 Mar 2008","Tom Sizemore, Sasha Alexander, Sprague Grayden, Bill Smitrovich","2008","Drama, Mystery","N/A","93 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA5NzU1MTE0MV5BMl5BanBnXkFtZTcwMDczNTc2Mg@@._V1_SY264_CR11,0,178,264_.jpg","460","tt0938706"
"N/A","N/A","True","Japanese","Hidden Fortress: The Last Princess","Japan","Akira Kurosawa (original screenplay), Ry没z么 Kikushima (based on an original screenplay by), Hideo Oguni (based on an original screenplay by), Kazuki Nakashima","N/A","6.2","Shinji Higuchi","10 May 2008","Jun Matsumoto, Daisuke Miyagawa, Kippei Sh卯na, Masami Nagasawa","2008","Action, Adventure, Drama","N/A","118 min","movie","N/A","254","tt1134519"
"SCARCE depicts the gruesome fate of three lost snowboarders trapped at an isolated forest cabin owned by two menacing locals who harvest human flesh. As the day of the slaughter nears, they...","Not Rated","True","N/A","Scarce","N/A","John Geddes, Jesse T. Cook","N/A","4.0","Jesse T. Cook, John Geddes","05 May 2009","Steve Warren, Gary Fischer, Chris Warrilow, Thomas Webb","2008","Horror, Thriller","N/A","93 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI0NjIwMjE3Ml5BMl5BanBnXkFtZTcwMzgzNTgzMg@@._V1_SY264_CR5,0,178,264_.jpg","733","tt1238302"
"To save their marriage, a man and a woman decide to exchange their lives for a year.","M","True","N/A","De l'autre côté du lit","N/A","Pascale Pouzadoux, Grégoire Vigneron","N/A","5.2","Pascale Pouzadoux","07 Jan 2009","Sophie Marceau, Dany Boon, Antoine Duléry, Roland Giraud","2008","Comedy","N/A","1 h 33 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMxOTczNzIwNV5BMl5BanBnXkFtZTcwNDcxOTQzMg@@._V1_SX300.jpg","1,258","tt1275590"
"Life for an isolated rural family is upended when a major highway next to their property, constructed 10 years before but apparently abandoned, is finally opened.","Not Rated","True","N/A","Home","N/A","Ursula Meier (scenario), Antoine Jaccoud (scenario), Raphaëlle Valbrune (scenario), Gilles Taurand (scenario), Olivier Lorelle (scenario), Alice Winocour (collaboration)","67","6.9","Ursula Meier","29 Oct 2008","Isabelle Huppert, Olivier Gourmet, Adélaïde Leroux, Madeleine Budd","2008","Drama","N/A","98 min","movie","http://ia.media-imdb.com/images/M/MV5BNjQzNTg5Mzg0Ml5BMl5BanBnXkFtZTcwODkzMDYwMg@@._V1_SY264_CR10,0,178,264_.jpg","2,407","tt1319569"
"On the day he receives an award, arrogant, wealthy, and self-centered, Ranbeer Talwar, has an accident with his BMW. This results in the death of the parents of four young children. Ranbeer...","N/A","True","Hindi","Thoda Pyaar Thoda Magic","India","Rohena Gera (screenplay), Kunal Kohli (story)","N/A","4.9","Kunal Kohli","28 Jun 2008","Rishi Kapoor, Saif Ali Khan, Rani Mukerji, Akshat Chopra","2008","Comedy, Drama, Family","N/A","145 min","movie","http://ia.media-imdb.com/images/M/MV5BOTQxNzY2OTIxOV5BMl5BanBnXkFtZTcwNjcyNDYzMg@@._V1_SX300.jpg","1,139","tt1191138"
"Otto is a handsome, sensitive, neo-Goth zombie with an identity crisis wandering the streets of the city, until one day he auditions for a zombie film...","Not Rated","True","English, German","Otto; or, Up with Dead People","Germany, Canada","Bruce La Bruce","34","5.4","Bruce La Bruce","18 Sep 2008","Jey Crisfar, Marcel Schlutt, Nicholas Fox Ricciardi, Keith Bรถhm","2008","Comedy, Drama, Horror","1 win.","94 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk0MDU5MzQyMV5BMl5BanBnXkFtZTcwNzQ1NDk2Mw@@._V1_SX300.jpg","1,260","tt1151384"
"A married couple's relationship begins to fall apart as their 10th wedding anniversary approaches.","N/A","True","English","Eden","Ireland","Eugene O'Brien (adaptation)","63","6.3","Declan Recks","30 May 2008","Aidan Kelly, Eileen Walsh, Padraic Delaney, Karl Shiels","2008","Drama","2 wins & 4 nominations.","83 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc0ODk2NjQ0MV5BMl5BanBnXkFtZTcwNDI1NzgxMw@@._V1_SX300.jpg","180","tt1020950"
"The story of two rival brothers, one a pimp and the other a cop, and how the former manages to be the family favorite.","N/A","True","N/A","Rivals","N/A","Pierre Chosson, Jacques Maillot, Bruno Papet (novel), Michel Papet (novel), Eric Veniard","N/A","6.3","Jacques Maillot","06 Feb 2008","Guillaume Canet, Franรงois Cluzet, Clotilde Hesme, Marie Denarnaud","2008","Action, Crime, Drama","N/A","106 min","movie","http://ia.media-imdb.com/images/M/MV5BNjM1MTk0NTk4NF5BMl5BanBnXkFtZTcwMDY0NzU0Nw@@._V1_SX180_CR0,0,180,264_.jpg","564","tt0942379"
"Shattered by the loss of her child, Nyla Jayde, a brilliant criminal defense attorney, takes on a case involving a 14th century Moroccan legend, a vengeful spirit named ""Kandisha"".","N/A","True","N/A","Kandisha","N/A","Jerome Cohen-Olivar","N/A","8.0","Jerome Cohen-Olivar","22 Sep 2010","Hiam Abbass, Amal Ayouch, Khalid Benchagra, Assaad Bouab","2008","Crime, Fantasy, Horror","N/A","91 min","movie","http://ia.media-imdb.com/images/M/MV5BMTcwNzQyMjEwNl5BMl5BanBnXkFtZTcwNDIxMzgwMw@@._V1_SX178_.jpg","5,311","tt1033483"
"N/A","N/A","True","French, English","On War","France","Bertrand Bonello (scenario)","N/A","6.3","Bertrand Bonello","01 Oct 2008","Mathieu Amalric, Asia Argento, Guillaume Depardieu, Clotilde Hesme","2008","Comedy, Drama, War","1 win.","130 min","movie","N/A","220","tt1064861"
"A feature length film about a young woman Alexis ""Alex"" Johnstone (Mircea Monroe) from a small town...See full synopsis »","PG","True","English","Fast Girl","USA","D. Glase Lomond (screenplay), Daniel Zirilli (story), Tim Elwell (story), Luke Ricci (screenplay)","N/A","4.3","Daniel Zirilli","24 Jan 2008","Mircea Monroe, Justin Guarini, Dwier Brown, Caroline Rhea","2008","Family, Sport","N/A","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk3NTYzMzA4N15BMl5BanBnXkFtZTcwMjgyNTE2MQ@@._V1_SX300.jpg","309","tt0915458"
