"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"Randy commits a crime that would normally get him probation and a hefty fine, but in the ""three-strikes"" world of justice, he finds himself locked up for 25 years. His cellmate Jake is a ...","R","True","N/A","Jailbait","N/A","Brett C. Leonard","41","5.8","Brett C. Leonard","N/A","Stephen Adly Guirgis, Michael Pitt, Laila Robins, David Zayas","2004","Drama","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTczNzg4Nzc3OV5BMl5BanBnXkFtZTcwNTk5NTQzMQ@@._V1_SY264_CR2,0,178,264_.jpg","283","tt0364435"
"Antoine and Helene drive to South France to return their kids from a holiday camp. The traffic is dense and the atmosphere growingly tense; he is an alcoholic and becomes increasingly drunk...","Unrated","True","French, Serbo-Croatian, English","Red Lights","France","Georges Simenon (novel), Laurence Ferreira Barbosa, Cédric Kahn, Gilles Marchand","74","6.8","Cédric Kahn","03 Mar 2004","Jean-Pierre Darroussin, Carole Bouquet, Vincent Deniard, Alain Dion","2004","Crime, Drama, Mystery","2 nominations.","105 min","movie","http://ia.media-imdb.com/images/M/MV5BMTgxNDY2Mjk5N15BMl5BanBnXkFtZTcwMDcyODYyMQ@@._V1_SY264_CR0,0,178,264_.jpg","2,122","tt0365190"
"Izzy, the youngest son of a troubled New York family, takes a shine to breaking into people's apartments as a way to get attention.","R","True","English","The Best Thief in the World","USA","Jacob Kornbluth","N/A","4.5","Jacob Kornbluth","16 Jan 2004","Mary-Louise Parker, Michael Silverman, David Warshofsky, Audra McDonald","2004","Comedy, Drama","1 nomination.","93 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg1ODM0Nzc0OF5BMl5BanBnXkFtZTcwNTczODgyMQ@@._V1_SY264_CR2,0,178,264_.jpg","427","tt0389796"
"What could be better for the village than a scenic railway to bring in the tourists? What could be worse for tourism than war? Luka builds the railway and shuts his eyes to war. Then Luka's wife runs off with a musician and his son is called up to the army. Luka's life is a war zone. Then he meets Sabaha..","N/A","True","Serbian, English, German, Hungarian","Life is a Miracle","Serbia and Montenegro, France, Italy","Ranko Bozic (scenario and dialogue), Emir Kusturica (scenario and dialogue)","N/A","7.6","Emir Kusturica","14 May 2004","Slavko Stimac, Natasa Tapuskovic, Vesna Trivalic, Vuk Kostic","2004","Comedy, Romance, Music","5 wins & 2 nominations.","155 min","movie","N/A","8,091","tt0322420"
"N/A","N/A","True","German","Girls on Top 2","Germany","Maggie Peren (screenplay), Peter Gersina (adaptation), Viola J채ger (adaptation)","N/A","4.8","Peter Gersina","17 Jun 2004","Diana Amft, Karoline Herfurth, Jasmin Gerat, Max Riemelt","2004","Comedy","N/A","88 min","movie","http://ia.media-imdb.com/images/M/MV5BMTA2ODg2NTU3NTleQTJeQWpwZ15BbWU3MDQyNjA3ODE@._V1_SX300.jpg","978","tt0385891"
"A documentary exploring the myth of the Loch Ness monster.","PG-13","True","English","Incident at Loch Ness","UK","Zak Penn","62","6.6","Zak Penn","17 Sep 2004","Werner Herzog, Kitana Baker, Gabriel Beristain, Russell Williams II","2004","Adventure, Comedy, Horror","1 win.","94 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE2OTUwMTYzN15BMl5BanBnXkFtZTcwNzA4MDcyMQ@@._V1_SX300.jpg","2,790","tt0374639"
"A defense attorney in Detroit, desperate to leave his career behind, is begged by his sister to represent her boyfriend, the alleged leader of the city's most notorious gang, MVP.","R","True","N/A","Joy Road","N/A","Jack Haigis, Greg Pak, Harry A. Davis (story), Harry A. Davis, Alan Alden Thomas","N/A","5.5","Harry A. Davis","21 Oct 2011","Roger Guenveur Smith, N'Bushe Wright, Obba BabatundĂŠ, Melle Powers","2004","Crime, Drama","N/A","88 min","movie","http://ia.media-imdb.com/images/M/MV5BNjU4ODQ2NTQyM15BMl5BanBnXkFtZTYwMTQ1MjU0._V1_SY264_CR2,0,180,264_.jpg","103","tt0342717"
"Black Cloud, is an inspirational story about a young Navajo, Native American boxer, who overcomes personal challenges as he comes to terms with his heritage, while fighting his way for a spot on the US Olympic boxing team.","PG-13","True","English","Black Cloud","USA","Ricky Schroder","N/A","5.7","Ricky Schroder","30 Apr 2004","Eddie Spears, Russell Means, Julia Jones, Tim McGraw","2004","Drama","6 wins.","97 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ5Mjg0Nzg0NF5BMl5BanBnXkFtZTcwNDA3OTYyMQ@@._V1_SY264_CR1,0,178,264_.jpg","387","tt0363475"
"Caught cheating and banned for ten years, Bobby Dukes, paintball's first superstar, returns to reclaim his title and erase the memory of his tainted past.","N/A","True","English","Blackballed: The Bobby Dukes Story","USA","Brant Sersen (story), Brian Steinberg (story)","54","6.4","Brant Sersen","N/A","Rob Corddry, Paul Scheer, Dannah Feinglass Phirman, Rob Riggle","2004","Comedy","5 wins.","91 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE1MzgzNTY3OV5BMl5BanBnXkFtZTYwMzI3MzA3._V1_SX300.jpg","1,015","tt0379184"
"The film tells the story of two boys who become friends at the start of the Troubles in 1970. The boys share an obsession with Butch Cassidy and the Sundance Kid, with the consequence that they run away to Australia.","R","True","English","Mickybo and Me","UK","Terry Loane (screenplay), Owen McCafferty (play)","N/A","7.3","Terry Loane","25 Mar 2005","John Joe McNeill, Niall Wright, Julie Walters, Ciarรกn Hinds","2004","Comedy, Drama","1 win & 5 nominations.","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg3NjczMjA1NV5BMl5BanBnXkFtZTcwMDA0NDQzMQ@@._V1_SX300.jpg","1,358","tt0388154"
"Despairing of ever finding love, the insecure Angelo uses a photo of his handsome brother Gino to convince a beautiful Italian girl across the sea to marry him. Gino is delighted for Angelo...","N/A","True","N/A","Love's Brother","N/A","Jan Sardi","N/A","6.2","Jan Sardi","01 Apr 2004","Giovanni Ribisi, Adam Garcia, Joe Petruzzi, Rodney Afif","2004","Comedy, Drama, Romance","N/A","103 min","movie","http://ia.media-imdb.com/images/M/MV5BMjExNDAwODgxOV5BMl5BanBnXkFtZTcwMDczMzUyMQ@@._V1_SY264_CR3,0,178,264_.jpg","827","tt0301563"
"Five seemingly unrelated people decide to take huge risks in their personal lives in an effort to find happiness.","R","True","English","Mind the Gap","USA","Eric Schaeffer","46","7.1","Eric Schaeffer","13 Mar 2004","Alan King, Elizabeth Reaser, Eric Schaeffer, Christopher Kovaleski","2004","Comedy, Drama","N/A","134 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI4OTg3MzQ5OF5BMl5BanBnXkFtZTcwMjI4NzkyMQ@@._V1_SX300.jpg","717","tt0373152"
"Two inner-city teenagers engage in an obsessive, innocent flirtation fueled by Lila's sexually explicit overtures.","R","True","French, Arabic","Lila Says","France, UK","Chimo (book), Ziad Doueiri, Mark Lawrence, Joelle Touma","57","7.0","Ziad Doueiri","26 Jan 2005","Vahina Giocante, Moa Khouas, Karim Ben Haddou, Lotfi Chakri","2004","Crime, Drama, Romance","4 wins & 4 nominations.","89 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY4NjAzMzQwNF5BMl5BanBnXkFtZTcwNDU4NjIzMQ@@._V1_SX300.jpg","3,214","tt0424237"
"A drama/thriller, set in the South, about a young boy who longs to escape the misery of his childhood and the misunderstanding of his hometown. A gifted, self-taught, special effects ...","N/A","True","English","Lightning Bug","USA","Robert Hall","N/A","6.5","Robert Hall","09 Apr 2004","Bret Harrison, Laura Prepon, Kevin Gage, Ashley Laurence","2004","Drama","N/A","97 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk3NjI3MzQ4Ml5BMl5BanBnXkFtZTcwMDc5MjAzMQ@@._V1_SX300.jpg","1,024","tt0363768"
"A troubled young woman, haunted by her mother's ghost, is suddenly confronted by paranormal events which are wreaking havoc on her small college town. She struggles to understand the meaning of these supernatural events...","R","True","English","11:11","Canada","Michael Bafaro (screenplay), Pat Bermel (screenplay), Evan Tylor (story)","N/A","3.7","Michael Bafaro","28 Feb 2004","Laura Mennell, Paul Dzenkiw, Christie Will, Kristina Copeland","2004","Horror, Thriller","3 nominations.","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA1OTQ1MjMxMV5BMl5BanBnXkFtZTcwMjc0MzMzMQ@@._V1_SY264_CR4,0,178,264_.jpg","1,072","tt0396401"
"Genetically-engineered Komodo dragons have become ginormous creatures hunting people on a remote tropical island. A small group of scientists must stop the dragons before they escape the island and destroy the rest of the world.","R","True","English","The Curse of the Komodo","USA","Steve Latshaw","N/A","2.7","Jim Wynorski","13 Apr 2004","Tim Abell, Melissa Brasselle, William Langlois, Gail Harris","2004","Horror, Sci-Fi, Action","N/A","92 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA3MTg5NTA5NV5BMl5BanBnXkFtZTcwMTcyNTcyMQ@@._V1_SX300.jpg","1,013","tt0346811"
"A hard-working young man meets and falls in love with his sister's bridesmaid. He soon finds out how disturbed she really is.","N/A","True","French","The Bridesmaid","France, Germany, Italy","Claude Chabrol, Pierre Leccia, Ruth Rendell (novel)","74","6.7","Claude Chabrol","17 Nov 2004","Benoît Magimel, Laura Smet, Aurore Clément, Bernard Le Coq","2004","Thriller, Drama, Romance","1 nomination.","111 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA0OTMyODQzMl5BMl5BanBnXkFtZTcwNDc1NTE0MQ@@._V1_SX300.jpg","1,870","tt0405866"
"When Morris and Malik's ""uncle"" lets them use his ultra-hip Miami beach house they think they have it made...until Malik's cousin E arrives and steals their thunder, throwing the biggest ...","R","True","English","Hittin' It!","USA","Ron Rotholz (story), Brian Ash (screenplay), Myles Reiff (screenplay)","N/A","2.9","David Daniel","31 Dec 2004","Walker Howard, Luther Campbell, Maurice Patton, Anthony Johnson","2004","Comedy","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTY1MzkwMDkzOV5BMl5BanBnXkFtZTgwMzcxMDA2MDE@._V1_SX300.jpg","114","tt0390096"
"A coming-of-age story of a teenage girl from a liberal upbringing who moves to a conservative baptist community in rural 1950s America.","N/A","True","English","Some Things That Stay","Canada, UK","Catherine Gourdier, Sarah Willis (novel)","N/A","6.1","Gail Harvey","20 Mar 2007","Katie Boland, Stuart Wilson, Alberta Watson, Geraint Wyn Davies","2004","Drama, Romance","2 nominations.","96 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY4MjMyMDA3Ml5BMl5BanBnXkFtZTcwNjUxODcyMQ@@._V1_SX300.jpg","248","tt0378786"
"CHRISTIAN SLATER plays a worldly and urbane priest who is forced to challenge his comfortable existence as an ecclesiastical spin-doctor when he comes to believe in the innocence of a young...","PG-13","True","English","The Good Shepherd","Canada","Brad Mirman","N/A","5.1","Lewin Webb","21 Mar 2006","Christian Slater, Molly Parker, Stephen Rea, Gordon Pinsent","2004","Drama, Thriller","2 nominations.","91 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY3OTcyODE4Ml5BMl5BanBnXkFtZTcwMTA3MTIzMQ@@._V1_SX300.jpg","1,117","tt0372303"
"A traumatic event sends a musician (Sedgwick) back to her hometown in an effort to reunite with the daughters she abandoned. To do so, she must confront her abusive ex-husband (Quinn), from whom she fled years ago.","R","True","English","Cavedweller","Canada, USA","Dorothy Allison (novel), Anne Meredith (screenplay)","N/A","5.6","Lisa Cholodenko","10 Sep 2011","Kyra Sedgwick, Aidan Quinn, Sherilyn Fenn, Jill Scott","2004","Drama, Music","2 wins & 6 nominations.","101 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY0MTkzMDAzMF5BMl5BanBnXkFtZTcwMzUxNDcyMQ@@._V1_SX300.jpg","460","tt0367587"
"When an ambulatory TV news unit live broadcasts the embarrassing defeat of a police battalion by five bank robbers in a ballistic showdown, the credibility of the police force drops to a ...","N/A","True","N/A","Breaking News","N/A","Hing-Ka Chan, Tin-Shing Yip","63","6.7","Johnnie To","10 Jun 2004","Richie Ren, Kelly Chen, Nick Cheung, Siu-Fai Cheung","2004","Action, Crime, Drama","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMjUyOTM2OTExOF5BMl5BanBnXkFtZTcwMDcxODIzMQ@@._V1_SY264_CR1,0,178,264_.jpg","3,634","tt0414931"
"In this suburban drama, a widower (played by Anthony LaPaglia) confronts his older son's (played by Aaron Stanford) decision to leave home and his younger son's self-destructive behavior.","R","True","N/A","Winter Solstice","N/A","Josh Sternfeld","59","6.2","Josh Sternfeld","24 Nov 2005","Anthony LaPaglia, Aaron Stanford, Mark Webber, Allison Janney","2004","Drama","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTAyMjkzMjUxNzleQTJeQWpwZ15BbWU3MDg1NjcwMzE@._V1_SY264_CR3,0,178,264_.jpg","1,136","tt0365938"
"Events after an earthquake convince Owen, a writer of hack ""as told to"" autobiographies, to leave L.A. He burns his bridges telling people what he really thinks, quits his current client (a...","R","True","English","50 Ways to Leave Your Lover","USA","Jordan Hawley","N/A","5.9","Jordan Hawley","10 Sep 2004","Ashley Ummel, Sarah Ummel, Jack Jozefson, Mary Audrey Kneipp","2004","Comedy, Romance","1 win.","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMxODM2Njg4OV5BMl5BanBnXkFtZTcwMzQyMTQzMQ@@._V1_SX300.jpg","929","tt0368555"
"The film consists of three parallel stories that are interwoven and played in Vozdovac. In the first story, Braca tries to seduce Iris, a model from the city center. Although they try not ...","N/A","True","Serbian","When I Grow Up, I'll Be a Kangaroo","Serbia and Montenegro","Miroslav Momcilovic","N/A","8.1","Radivoje Andric","25 Mar 2004","Sergej Trifunovic, Marija Karan, Nebojsa Glogovac, Boris Milivojevic","2004","Comedy","1 win.","N/A","movie","N/A","3,936","tt0383846"
"Simran and Sudhir Saigal have been married for several years, and are settled in Bangkok, Thailand. They live a fairly harmonious but busy lives, and have a child, a son. When Sudhir ...","N/A","True","N/A","Murder","N/A","Mahesh Bhatt","N/A","5.3","Anurag Basu","02 Apr 2004","Mallika Sherawat, Ashmit Patel, Emraan Hashmi, Kashmira Shah","2004","Drama, Thriller","N/A","130 min","movie","http://ia.media-imdb.com/images/M/MV5BMTA3NjE1MjI1NTheQTJeQWpwZ15BbWU3MDU5MjI2NDE@._V1_SY264_CR81,0,178,264_.jpg","1,841","tt0405507"
"A posthumous look at the last days of Guenther's life as he, his best friend, and his sister let loose on a four-day binge of alcohol, drugs, and sex.","N/A","True","N/A","Love in Thoughts","N/A","Hendrik Handloegten, Annette Hess, Alexander Pfeuffer, Achim von Borries","N/A","7.0","Achim von Borries","24 Nov 2004","Daniel Br端hl, August Diehl, Anna Maria M端he, Jana Pallaske","2004","Drama, Romance","N/A","89 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUwNjc0MjkzN15BMl5BanBnXkFtZTcwMjI5NDMzMQ@@._V1_SY264_CR3,0,178,264_.jpg","3,002","tt0325733"
"N/A","N/A","True","English","Skin Walker","USA","Rob Howard","N/A","5.3","Rob Howard","01 Sep 2004","Roxana Zal, Jesse Camp, Ashley Peldon, Steven Roy","2004","N/A","N/A","83 min","movie","http://ia.media-imdb.com/images/M/MV5BMjEwMTI2NTM2NV5BMl5BanBnXkFtZTYwMDY1NDk5._V1_SX300.jpg","42","tt0320477"
"Moa is in her early 20s, works at a factory and lives by herself in a cottage in the forest. She is a vegan and follows her friends and demonstrations, mostly to fit in. But at home, by herself, she listens to pop music and use make-up.","N/A","True","Swedish","Frรถken Sverige","Sweden","Sara Kadefors","N/A","5.3","Tova Magnusson-Norling","03 Sep 2004","Alexandra Dahlstrรถm, Sverrir Gudnason, Sebastian Ylvenius, Leo Hallerstam","2004","Drama","1 win.","92 min","movie","http://ia.media-imdb.com/images/M/MV5BMjEzODI0NDQ4M15BMl5BanBnXkFtZTcwNTQxOTI0MQ@@._V1_SX300.jpg","1,115","tt0387233"
"Jimmy, a young boy trying to gain acceptance from his peers, is horrified when he sees a circus trainer abusing a bear cub. One of the circus employees tells Jimmy that there is a magic ...","G","True","English","Escape to Grizzly Mountain","USA","Boon Collins, Eric Parkinson (story)","N/A","5.7","Anthony Dalesandro","02 Jan 2004","Dan Haggerty, Jan-Michael Vincent, Miko Hughes, Cody McMains","2004","Family, Western","2 nominations.","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUwNzU3NTQ2NV5BMl5BanBnXkFtZTcwMTY5MTQyMQ@@._V1_SX300.jpg","161","tt0198460"
"Ex-kickboxing champion turned sports photographer Max Havoc again finds himself in Guam on a publicity photo shoot. Max's helpful ways land him in the lives of the vacationing sisters Jane ...","N/A","True","English","Max Havoc: Curse of the Dragon","USA","Irina Diether (screenplay)","N/A","4.5","Albert Pyun, Isaac Florentine","15 Nov 2004","Mickey Hardt, Nikki Ziering, Scott L. Schwartz, Diego Wallraff","2004","Action","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQzNjYzMDQxNV5BMl5BanBnXkFtZTcwMjc1Mjg0MQ@@._V1_SX300.jpg","633","tt0404225"
"A mysterious serial killer is shocking the underworld. Scotland Yard is investigating the case. Clues lead the detectives to Blackwhite Castle.","N/A","True","German","Der Wixxer","Germany","Oliver Kalkofe, Oliver Welke, Bastian Pastewka, Edgar Wallace (characters)","N/A","6.0","Tobi Baumann","20 May 2004","Oliver Kalkofe, Bastian Pastewka, Tanja Wenzel, Olli Dittrich","2004","Comedy, Crime, Mystery","1 win & 1 nomination.","85 min","movie","N/A","4,480","tt0313021"
"Casey Noland, a high school kid with no direction in life, decides to pursue the serial killing profession. Only problem...he can't bring himself to kill anybody. Will the help of a gothic ...","R","True","English","Serial Killing 4 Dummys","USA","Trace Slobotkin","N/A","5.3","Trace Slobotkin","30 Mar 2004","Thomas Haden Church, Justin Urich, Lisa Loeb, Rick Overton","2004","Comedy, Horror, Mystery","N/A","89 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg2OTA2OTQxOF5BMl5BanBnXkFtZTcwMTU5MDUyMQ@@._V1_SX300.jpg","554","tt0122247"
"A fast rising hi tech executive must protect his career and family from the ruthless tactics of a homicidal corporate headhunter.","R","True","English","Pursued","USA, Canada","Maggie April","N/A","5.3","Kristoffer Tabori","20 Sep 2006","Christian Slater, Gil Bellows, Estella Warren, Michael Clarke Duncan","2004","Drama, Thriller","3 nominations.","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMTcxMDc3MDg2NF5BMl5BanBnXkFtZTcwMDI4MjcyMQ@@._V1_SX300.jpg","1,267","tt0385969"
"During the time of change of the mid-19th Century, Yaichiro is bid farewell by his fellow samurai friends Munezo and Samon as he leaves their clan's fiefdom on the northwest coast of Japan ...","R","True","Japanese","The Hidden Blade","Japan","Y么ji Yamada (screenplay), Yoshitaka Asama (screenplay), Sh没hei Fujisawa (short stories ""Kakushi ken oni no tsume"" and ""Yuki akari"")","76","7.8","Y么ji Yamada","30 Oct 2004","Masatoshi Nagase, Takako Matsu, Hidetaka Yoshioka, Yukiyoshi Ozawa","2004","Drama, Romance","3 wins & 13 nominations.","132 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI3MTI0OTQ4OV5BMl5BanBnXkFtZTcwNjI4MTQzMQ@@._V1_SX300.jpg","3,807","tt0442286"
"HE'S GOT THE WORLD BY THE TAIL. Imagine a mutt who can outplay Beckham on the field while turning ateam of laughable misfits into a lean mean fighting machine. This pooch has got the international soccer scene by the tail.","PG","True","N/A","Soccer Dog: European Cup","N/A","John E. Deaver (screenplay)","N/A","3.2","Sandy Tung","03 Aug 2004","Nick Moran, Jake Thomas, Lori Heuring, Scott Cleverdon","2004","Comedy, Family, Sport","N/A","88 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ0NTcwMjcwMF5BMl5BanBnXkFtZTcwMTMxNTYyMQ@@._V1_SY264_CR5,0,178,264_.jpg","371","tt0365770"
"Thiss drama focuses on three very different brothers, all searching for happiness. Hans-Jรถrg is a sex addicted librarian, who is interested in young students. Werner is a successful ...","N/A","True","N/A","Agnes and His Brothers","N/A","Oskar Roehler","46","6.7","Oskar Roehler","14 Oct 2004","Martin Weiร, Moritz Bleibtreu, Herbert Knaup, Katja Riemann","2004","Comedy, Drama","N/A","115 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA2MDU4MzQ2NF5BMl5BanBnXkFtZTcwMTk2NTQ0MQ@@._V1_SY264_CR9,0,178,264_.jpg","1,401","tt0389738"
"The film is about a boy who locks himself in the bathroom to work out math equations on the shower wall. The boy has obsessive compulsive parents. The boy is obsessed with a cheerleader ...","R","True","English","Raising Genius","USA","Linda Voorhees","N/A","4.1","Linda Voorhees, Bess Wiley","10 Mar 2004","Justin Long, Wendie Malick, Ed Begley Jr., Stephen Root","2004","Comedy, Drama","N/A","83 min","movie","http://ia.media-imdb.com/images/M/MV5BNzQ1NDE0NTMzMF5BMl5BanBnXkFtZTcwMjc4MDE0MQ@@._V1_SX300.jpg","303","tt0328875"
"When technical illustrator Tony Takitani asks his wife to resist her all-consuming obsession for designer clothes, the consequences are tragic.","N/A","True","N/A","Tony Takitani","N/A","Jun Ichikawa, Haruki Murakami (short story)","80","7.3","Jun Ichikawa","29 Jan 2005","Issei Ogata, Rie Miyazawa, Shinohara Takahumi, Hidetoshi Nishijima","2004","Drama","N/A","105 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMzOTY1NDAwMl5BMl5BanBnXkFtZTcwMzY1MTUzMQ@@._V1_SY264_CR4,0,178,264_.jpg","3,156","tt0420260"
"The Evil Dead meets Scream as an evil professor, through an ancient staff and a book of incantation, possesses the bodies of a group of fraterity and sorority pledges during a night of ""...","R","True","English","Dead Scared","USA","Rolfe Kanefsky","N/A","5.5","Rolfe Kanefsky","27 Jul 2005","Brad Dourif, Brooke Burke-Charvet, Nectar Rose, Philip Andrew","2004","Comedy, Horror","N/A","87 min","movie","http://ia.media-imdb.com/images/M/MV5BMTcwOTg0NDQzOV5BMl5BanBnXkFtZTcwNjg5ODYyMQ@@._V1_SX300.jpg","1,389","tt0366555"
"Rishabh and Parineeta are both deeply in love with each other. He is a wealthy young man, working in an advertising agency while she is a hardworking, dedicated doctor. Both marry and soon ...","N/A","True","Hindi","Dil Ne Jise Apna Kaha","India","Atul Agnihotri","N/A","4.4","Atul Agnihotri","10 Sep 2004","Salman Khan, Preity Zinta, Bhoomika Chawla, Rati Agnihotri","2004","N/A","N/A","N/A","movie","N/A","586","tt0396563"
"Be careful what you wish for...you may just get it.","N/A","True","English","Temptation","USA","Sydney Forest, Jon Taylor","N/A","5.9","Mark Tarlov","27 Sep 2004","Zoe Saldana, Adam Pascal, Michael Cerveris, Deven May","2004","Musical","N/A","N/A","movie","N/A","33","tt0339771"
"A drama loosely based on Jean Bernard's Nazi-era prison diary.","N/A","True","N/A","The Ninth Day","N/A","Jean Bernard (memoir ""Pfarrerblock 25487""), Eberhard Görner (screenplay), Andreas Pflüger (screenplay)","67","7.0","Volker Schlöndorff","11 Nov 2004","Ulrich Matthes, August Diehl, Hilmar Thate, Bibiana Beglau","2004","Drama, Thriller, War","N/A","98 min","movie","http://ia.media-imdb.com/images/M/MV5BMTIwNDY0MTI3Nl5BMl5BanBnXkFtZTcwMjgxMzEzMQ@@._V1_SY264_CR3,0,178,264_.jpg","1,295","tt0411702"
"N/A","N/A","True","Korean","Too Beautiful to Lie","South Korea","Yeon-seon Park","N/A","7.2","Hyeong-jun Bae","16 Jan 2004","Ha-Neul Kim, Dong-won Kang, Ah-rong Kim, Ji-yeong Kim","2004","Comedy, Romance","N/A","115 min","movie","N/A","975","tt0390042"
"O'Ryan loves Julia. Julia loves Istvan. Istvan loves Julia. Julia falls in love with O'Ryan. Julia falls out of love and ends up hating O'Ryan. O'Ryan hates Istvan. Istvan hates O'Ryan. O'Ryan hates his mother. His mother hates everyone!","R","True","N/A","Lovesick: Sick Love","N/A","Wolfgang B端ld","N/A","4.7","Wolfgang B端ld","29 Sep 2005","Fiona Horsey, Paul Conway, William Rowsey, Jessica Barnes","2004","Crime, Horror","N/A","94 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE1NDQzODc1NV5BMl5BanBnXkFtZTcwOTkwMTk0MQ@@._V1_SY264_CR3,0,178,264_.jpg","228","tt0385846"
"Football superstar 'Barefoot' Bobby Briggs of the Austin Steers has been convicted of murder. Will he be allowed to play with his team on Megabowl Sunday before he is executed? That is what this mockumentary explores.","N/A","True","N/A","Death and Texas","N/A","Kevin DiNovis","N/A","6.1","Kevin DiNovis","12 Mar 2004","Charles Durning, Steve Harris, Corbin Bernsen, Jello Biafra","2004","Comedy","N/A","77 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU0NjM5ODk5OF5BMl5BanBnXkFtZTcwMTE0MjkzMQ@@._V1_SY264_CR5,0,178,264_.jpg","80","tt0356515"
"Londoner Adam Jones is stuck in a dead end job; lives alone with his cat and spends his free time obsessing over the latest conspiracy theories on the Internet. Taking an experimental drug ...","N/A","True","English","EMR","UK, USA","James Erskine, Danny McCullough","N/A","5.8","James Erskine, Danny McCullough","15 Jul 2005","Anthony Azizi, Gil Bellows, Kate Buffery, George Calil","2004","Thriller","4 wins.","86 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk2MjcyMTk1OV5BMl5BanBnXkFtZTcwMzMxNjAzMQ@@._V1_SX300.jpg","364","tt0398037"
"An after-the-fact work intended to bridge between Roger Avary's adaptations of two Bret Easton Ellis novels, ""Rules of Attraction"" and ""Glamorama"", ""Glitterati"" is a feature-length ...","N/A","True","English","Glitterati","USA","Roger Avary, Bret Easton Ellis (characters), Kip Pardue","N/A","6.9","Roger Avary","N/A","Angela Gregovic, Will Hodgkinson, Corina Marinescu, Paul Oakenfold","2004","Drama","N/A","N/A","movie","N/A","132","tt0390051"
"N/A","N/A","True","N/A","The Good Cop","N/A","Kim Bodnia, Lasse Spang Olsen","N/A","5.8","Lasse Spang Olsen","16 Apr 2004","Kim Bodnia, RenĂŠ Dif, Nicolas Bro, Robert Hansen","2004","Action, Comedy","N/A","87 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU5NDMyNTc0MV5BMl5BanBnXkFtZTcwNTQzNDQzMQ@@._V1_SY264_CR5,0,178,264_.jpg","1,595","tt0392049"
"N/A","N/A","True","N/A","Liberated 2","N/A","Ricardo Lee (screenplay)","N/A","7.1","Mac Alejandre","14 Jul 2004","Diana Zubiri, Francine Prieto, Christian Vasquez, Rodel Velayo","2004","Drama","N/A","97 min","movie","N/A","28","tt0418831"
"Frank Gannon, a veteran cop, is being hunted by his fellow police officers after they learned he has betrayed the brotherhood and exposed to the feds wide scale corruption of the LAPD. He has one day left to prove his case and survive.","R","True","English","Direct Action","USA, Canada","Greg Mellott (screenplay), Sidney J. Furie (story)","N/A","4.9","Sidney J. Furie","25 May 2005","Dolph Lundgren, Polly Shannon, Donald Burda, Rothaford Gray","2004","Action, Crime, Thriller","N/A","97 min","movie","http://ia.media-imdb.com/images/M/MV5BMTIxNzA0NTYyOV5BMl5BanBnXkFtZTcwODQzMDkyMQ@@._V1_SX300.jpg","945","tt0368688"
"This is the story of a little robot known as Pinocchio 3000 whose greatest wish is to become a real boy. The year is 3000. Geppetto, with the help of his faithful assistant, Spencer the ...","G","True","N/A","Pinocchio 3000","N/A","Claude Scasso, Peter Svatek (adaptation)","N/A","3.9","Daniel Robichaud","09 Jul 2004","Malcolm McDowell, Sonja Ball, Howard Ryshpan, Whoopi Goldberg","2004","Animation, Family, Sci-Fi","N/A","80 min","movie","http://ia.media-imdb.com/images/M/MV5BMTgxOTc3OTM4NF5BMl5BanBnXkFtZTcwMjgyMTEzMQ@@._V1_SX178_.jpg","666","tt0332318"
