"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"A distraught college student finds a phone that enables her to talk to her deceased mother in the past. Instead of a heart attack, she learns that her mother was murdered. She tries to use ...","N/A","True","N/A","Disconnect","N/A","Robin Christian","N/A","6.2","Robin Christian","01 Aug 2010","Steffany Huckaby, Amanda Troop, Eddie Jones, Holmes Osborne","2010","Drama, Mystery, Sci-Fi","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTc0NzM4NTQ5Nl5BMl5BanBnXkFtZTcwMjI3NTY0NA@@._V1_SX178_.jpg","78","tt0419692"
"NA","N/A","True","Thai","Red Eagle","Thailand","N/A","N/A","5.4","Wisit Sasanatieng","07 Oct 2010","Yarinda Boonnak, Ananda Everingham, Wannasing Prasertkul, Pornwut Sarasin","2010","Action, Sci-Fi, Thriller","1 win & 5 nominations.","130 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA5OTY5ODU0N15BMl5BanBnXkFtZTcwMDk2NDEyNQ@@._V1_SX300.jpg","507","tt1743711"
"When a mysterious groupie joins legendary cursed band, ""The Dark Knights"", a series of unexplained murders derails their comeback tour.","N/A","True","English","Groupie","USA","Dana Dubovsky (story), Michael Feifer, Randall Frakes","N/A","3.4","Mark L. Lester","N/A","Taryn Manning, Hal Ozsan, Eric Roberts, Betsy Rue","2010","Crime, Mystery, Thriller","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTkxMTUyMjU4Ml5BMl5BanBnXkFtZTcwOTA1MTQ4NA@@._V1_SX300.jpg","267","tt1422653"
"While driving at night on a lonely road, the car of estranged couple Don and Nancy is hit twice by another car in the middle of nowhere. Nancy asks for help and unpleasant sheriff Cleveland...","R","True","N/A","Terror Trap","N/A","Dan Garcia","N/A","3.5","Dan Garcia","N/A","Michael Madsen, David James Elliott, Jeff Fahey, Heather Marie Marsden","2010","Thriller","N/A","86 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc0OTE0ODc0MF5BMl5BanBnXkFtZTcwNTk1MDY5NA@@._V1_SY264_CR10,0,178,264_.jpg","718","tt1444252"
"Feeling lost and disconnected, with no family of his own, veteran Sherman Oliver sets out to the countryside in search of the soldier who saved him back in the war. That man, Franklin Page,...","N/A","True","English","Oliver Sherman","Canada","Rachel Ingalls (short story ""Veterans""), Ryan Redford (screenplay)","N/A","6.7","Ryan Redford","18 May 2012","Garret Dillahunt, Donal Logue, Molly Parker, Jamie Lyle","2010","Drama, Thriller, War","1 win & 3 nominations.","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMjEzMDEyODUyMl5BMl5BanBnXkFtZTcwMzkyMzEyNQ@@._V1_SX300.jpg","132","tt1503149"
"Good Vampires battle Zombie Vampires while trying to hide their own identity and prevent the infection from spreading.","R","True","English","The Dead Undead","USA","Edward Conna","N/A","2.9","Matthew R. Anderson, Edward Conna","13 May 2010","Luke Goss, Matthew R. Anderson, Spice Williams-Crosby, Luke LaFontaine","2010","Action, Horror, Sci-Fi","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQzNzE5MDYzM15BMl5BanBnXkFtZTgwNTA2MTA2MDE@._V1_SX300.jpg","616","tt0923653"
"A successful Danish family faces agonizing choices when its charismatic patriarch falls ill.","N/A","True","Danish","A Family","Denmark","Kim Fupz Aakeson, Pernille Fischer Christensen","N/A","6.7","Pernille Fischer Christensen","24 Feb 2011","NA","2010","Drama","4 wins & 22 nominations.","102 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ0OTA4NjYzNl5BMl5BanBnXkFtZTcwNzI4ODQzNA@@._V1_SX300.jpg","774","tt1568815"
"A celebrity chef exacts revenge on a food blogger who torpedoes his career.","N/A","True","N/A","Bitter Feast","N/A","Joe Maggio (screenplay)","N/A","5.2","Joe Maggio","18 Jun 2010","James Le Gros, Joshua Leonard, Amy Seimetz, Larry Fessenden","2010","Comedy, Horror, Thriller","N/A","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg4Nzk5NjE1N15BMl5BanBnXkFtZTcwOTg2NDcyNA@@._V1_SY264_CR4,0,178,264_.jpg","1,041","tt1477835"
"Arms trafficker Hyuk and Young-chun are practically brothers and nothing can separate them. When the two managed to escape from North Korea, they left behind Hyuk's younger brother Chul. ...","R","True","Korean, Thai, English, Russian","A Better Tomorrow","South Korea, Japan, Hong Kong, Thailand","John Woo (original screenplay), Hyo-seok Kim (adaptation), Taek-kyung Lee (adaptation), Geun-mo Choi (adaptation), Hae-gon Kim (adaptation), Hing-Ka Chan (original screenplay), Suk-Wah Leung (original screenplay)","N/A","5.8","Hae-sung Song","16 Sep 2010","Jin-mo Ju, Seung-heon Song, Kang-woo Kim, Han Sun Jo","2010","Action, Drama","N/A","124 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQwOTc5MTE5M15BMl5BanBnXkFtZTgwMDMwNTk4MDE@._V1_SX300.jpg","619","tt1138442"
"Two men embark on a music-steeped journey through the American South.","PG-13","True","English","Redemption Road","USA","Morgan Simpson (screenplay), George Richards (screenplay)","44","5.9","Mario Van Peebles","17 Apr 2010","Taryn Manning, Michael Clarke Duncan, Luke Perry, Tom Skerritt","2010","Drama","N/A","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA0MjE1Njc1Nl5BMl5BanBnXkFtZTcwNDY2MzkwNg@@._V1_SX300.jpg","342","tt1470020"
"A young American woman is found dead on a beach in Ireland under mysterious circumstances. Her best friend, refusing to believe it was an accident, travels to the remote fishing village to investigate what really happened to her.","N/A","True","N/A","Truth About Kerry","N/A","Shaun O'Sullivan (story), Katherine Torpey (story)","N/A","5.0","Katherine Torpey","13 Mar 2012","Stana Katic, Jessica Dean, Darren Keefe, Paul Hardiman","2010","Drama, Mystery, Thriller","N/A","85 min","movie","http://ia.media-imdb.com/images/M/MV5BMTkxMTE2NDc1OV5BMl5BanBnXkFtZTcwNTc2NTQxNw@@._V1_SY264_CR0,0,178,264_.jpg","120","tt0923954"
"Javier wants to forget his ex. But it's impossible when she's always online. Getting drunk and partying it's the only solution. Or not.","N/A","True","N/A","Que pena tu vida","N/A","NA","N/A","6.0","NA","21 Oct 2010","Ariel Levy, Lucy Cominetti, Andrea Velasco, Ignacia Allamand","2010","Comedy, Drama, Romance","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTQ2NjY0MTM5MV5BMl5BanBnXkFtZTcwMDc2Mjc0OQ@@._V1_SX178_.jpg","817","tt1668209"
"An actress finds herself adrift after she quits performing.","N/A","True","English","Shit Year","USA","Cam Archer","50","5.9","Cam Archer","11 Aug 2011","Ellen Barkin, Luke Grimes, Bob Einstein, Theresa Randle","2010","Drama","1 win & 1 nomination.","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM4OTU0MDE2Ml5BMl5BanBnXkFtZTcwMzEzMTU3Ng@@._V1_SX300.jpg","179","tt1294212"
"A young man named Victor realizes the shortcomings of the Utopian ideals on the hippie commune where he was raised. Victor's mother is funding the commune where the guru Insley hypnotizes ...","N/A","True","English","Happiness Runs","USA","Adam Sherman","24","4.6","Adam Sherman","07 May 2010","Joni Barth, Kirsten Berman, Mark Boone Junior, Joseph Castanon","2010","Drama","N/A","88 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE0NTIwNTg2M15BMl5BanBnXkFtZTcwMjMxMjI0Mw@@._V1._SX581_SX89_.jpg_V1_SX300.jpg","439","tt1079964"
"A guy who moves back to Portland, Oregon becomes involved in the mystery of his ex-girlfriend's disappearance.","Not Rated","True","English","Cold Weather","USA","Aaron Katz (story), Brendan McFadden (story), Ben Stambler (story)","64","6.1","Aaron Katz","15 Apr 2011","NA","2010","Comedy, Drama, Mystery","1 nomination.","96 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc3MjMzMTMzNV5BMl5BanBnXkFtZTcwODMyOTIyMw@@._V1_SY264_CR0,0,178,264_.jpg","1,600","tt1497874"
"N/A","N/A","True","Bengali","Hangover","India","Prabhat Roy (story)","N/A","6.7","Prabhat Roy","18 Jun 2010","Sayantika Banerjee, Biplab Chatterjee, Prasenjit Chatterjee, Supriyo Dutt","2010","Comedy","N/A","N/A","movie","N/A","80","tt1737174"
"Karen (32) and Michel (36) move with their daughter to an exclusive residential area. She soon finds a new close circle of friends: the women of the Dinner Club, and their husbands. But ...","N/A","True","N/A","The Dinner Club","N/A","Marjan Lammers, Saskia Noort (novel), Robert Jan Westdijk","N/A","4.8","Robert Jan Westdijk","25 Nov 2010","Bracha van Doesburgh, Thom Hoffman, Halina Reijn, Mark van Eeuwen","2010","Thriller","N/A","94 min","movie","http://ia.media-imdb.com/images/M/MV5BNDE3MTc0NTI2M15BMl5BanBnXkFtZTcwODYyOTc1Mg@@._V1_SY264_CR4,0,180,264_.jpg","1,008","tt1625134"
"Two young couples are driving through a remote forest when their car breaks down. When a run-in with a curious grizzly bear ends up with the bear being shot to death, the bear's mate ...","R","True","English","Bear","USA","NA","N/A","2.9","John Rebel","N/A","Brendan Michael Coughlin, Patrick Scott Lewis, Katie Lowes, Bill Rampley","2010","Horror, Thriller","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTcyNzU1NTI1NV5BMl5BanBnXkFtZTcwNDAyODg5Mg@@._V1_SX300.jpg","742","tt1468703"
"A moving and thought provoking story about a group of Americans - a singer, a newspaper editor, a pastor & a real estate mogul who vow to walk ""in the steps of Jesus."" Every day and every ...","PG","True","English","What Would Jesus Do?","USA, Canada","Joseph Nasser","N/A","4.4","Thomas Makowski","22 May 2010","John Schneider, Maxine Bahns, Adam Gregory, Mark Arnold","2010","Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTkwOTczNzg0M15BMl5BanBnXkFtZTcwMTI3MjQ4Mw@@._V1_SX300.jpg","341","tt1430131"
"Max Schmeling's fights against Joe Louis are listed in the best 10 ten fights of all times.","N/A","True","German, English","Max Schmeling","Germany, Croatia","Timo Berndt","N/A","4.5","Uwe Boll","07 Oct 2010","Henry Maske, Heino Ferch, Susanne Wuest, Vladimir Weigl","2010","Biography, Drama, Sport","N/A","123 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMwMzc4OTQ4MV5BMl5BanBnXkFtZTcwOTk4Mzk5Mw@@._V1_SX300.jpg","617","tt1361828"
"This movie is of Hally, an adolescent white South African. He is stuck between his intolerant father's outlook of him and those of his caretaker...","PG-13","True","N/A","'Master Harold' ... And the Boys","N/A","Athol Fugard, Nicky Rebello","N/A","5.5","Lonny Price","N/A","Ving Rhames, Freddie Highmore, Patrick Mofokeng, Jennifer Steyn","2010","Drama","N/A","1 h 27 min","movie","http://ia.media-imdb.com/images/M/MV5BMjAxMjMwOTY4N15BMl5BanBnXkFtZTcwNjg1NjEzOQ@@._V1_SX300.jpg","254","tt1234546"
"A romantic comedy centered on two young cooks and a female sommelier working in a famous Zurich luxury restaurant.","N/A","True","English, French, Spanish, German","NA","Spain, Germany, Switzerland, Italy","Diane Bardinet (translation and adaptation), Paco Cabezas, David Pinillos, Juan Carlos Rubio","N/A","5.9","David Pinillos","12 Nov 2010","Unax Ugalde, Nora Tschirner, Giulio Berruti, Herbert Knaup","2010","Drama, Romance","5 wins & 3 nominations.","91 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY2MzkzNTc0N15BMl5BanBnXkFtZTcwNDUzMTUxNQ@@._V1_SX300.jpg","655","tt1259520"
"Belgium's vampire community invites a documentary crew to film one of their families: husband, wife, and two teen children - Georges, Bertha, Sampson, and Grace. The teens have problems: ...","Not Rated","True","French","Vampires","Belgium","NA","N/A","6.2","Vincent Lannoo","01 Sep 2010","Carlo Ferrante, Vera Van Dooren, Pierre Lognay, Fleur Lise Heuet","2010","Comedy, Fantasy, Horror","4 wins.","88 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA2NzgwMzY5NV5BMl5BanBnXkFtZTcwMzU0MzUwNg@@._V1_SX300.jpg","589","tt1500906"
"Drizzle/Zeng Jing tries to start a new life after she had betrayed her gang and hid the remains of monk.","R","True","Mandarin","Reign of Assassins","China, Taiwan, Hong Kong","Chao-Bin Su","N/A","6.8","Chao-Bin Su","28 Sep 2010","Michelle Yeoh, Woo-sung Jung, Xueqi Wang, Barbie Hsu","2010","Action","2 wins & 15 nominations.","117 min","movie","N/A","4,707","tt1460743"
"The story of a man who murdered thirty-two people, gained power, and then got afraid because too many people wanted to kill him. One August morning, he disappeared. For fifteen years, ...","N/A","True","Italian, German, Neapolitan, English","A Quiet Life","Italy, France, Germany","Filippo Gravino (story), Guido Iuculano (screenplay), Claudio Cupellini (screenplay)","N/A","6.8","Claudio Cupellini","05 Nov 2010","NA","2010","Crime, Drama","3 wins & 10 nominations.","105 min","movie","http://ia.media-imdb.com/images/M/MV5BNjM3ODUxNTU3MV5BMl5BanBnXkFtZTcwMzg2NDEyNQ@@._V1_SX300.jpg","1,124","tt1521090"
"Riva is an operator, a man with charm and ambition in equal measure. Kinshasa is an inviting place. With petrol in short supply in DRC's capital, he and his sidekick pursue a plot to get ...","R","True","French, Lingala","Viva Riva!","The Democratic Republic Of Congo, France, Belgium","Djo Munga (screenplay)","65","6.2","Djo Munga","07 Sep 2011","Patsha Bay, Manie Malone, Hoji Fortuna, Marlene Longange","2010","Drama, Thriller","1 win & 2 nominations.","98 min","movie","http://ia.media-imdb.com/images/M/MV5BNjg0ODI5MTY1MF5BMl5BanBnXkFtZTcwODg3MjgxNQ@@._V1_SX300.jpg","786","tt1723120"
"In this taut thriller, newlyweds Jen and Mitch find that three's company and four's a crowd when they ask their friend Danny to move in with them to share expenses. But a sweet situation ...","N/A","True","English","Playing House","USA","Tom Vaughan, Kristy Dobkin","N/A","4.0","Tom Vaughan","25 Feb 2011","Shelley Calene-Black, Alexandra Dorman, Mari E. Ferguson, Caleb George","2010","Thriller","N/A","84 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU5MzI1Mzg0NF5BMl5BanBnXkFtZTcwNDQ4NTk5NA@@._V1_SX300.jpg","430","tt1529564"
"Non-linearly follows two kids, rejected by their peers, who become friends. They separate later in life and dedicate to their careers. Still, they feel as if something is missing.","N/A","True","Italian, German, English","The Solitude of Prime Numbers","Italy, Germany, France","Paolo Giordano (story), Saverio Costanzo (story)","N/A","6.4","Saverio Costanzo","10 Sep 2010","Alba Rohrwacher, Luca Marinelli, Martina Albano, Vittorio Lomartire","2010","Drama","5 wins & 13 nominations.","118 min","movie","N/A","1,875","tt1441373"
"College students and best friends Ginger Matheson, Jim Duncan, and Kyle ""Dixie"" Canning, pool their cash to buy a ""ghost"" in an online auction. The three think it's all a goof, but once ...","R","True","English","Kill Katie Malone","USA","Mark Onspaugh (story), Carlos Ramos Jr.","N/A","4.2","Carlos Ramos Jr.","10 Oct 2010","Masiela Lusha, Stephen Colletti, Jonathan 'Lil J' McDaniel, Dean Cain","2010","Horror, Thriller","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTI4MzU5OTYwMl5BMl5BanBnXkFtZTcwNzA0NTE5Mg@@._V1_SX300.jpg","822","tt1523485"
"In order to see magic idol Krell Darius perform his world-famous magic act, a beautiful aspiring young-magician, Tatiana, travels from New York to Las Vegas with her closest friends, BFFs, Elena and Vera. As the layers of illusion unfold, so too do the dark windows into Tatiana's past.","N/A","True","N/A","Magic Man","N/A","George Saunders, Brent Huff, Michael S. Feinstein (original idea by)","N/A","2.9","Stuart Cooper","11 Jan 2011","Billy Zane, Alexander Nevsky, Robert Davi, Bai Ling","2010","Crime, Mystery, Thriller","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU4MDM0MDEwNF5BMl5BanBnXkFtZTcwMzE4MTkxNA@@._V1_SY264_CR2,0,178,264_.jpg","580","tt1244588"
"A frustrated music business executive accidentally creates a band called F**K and has to find a group of talentless no-hopers to take on the music industry and become rock stars.","N/A","True","N/A","The Story of F***","N/A","James Abadi, Adam Abadi","N/A","2.1","James Abadi","N/A","NA","2010","Comedy","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BOTAzMTk2MTI1Nl5BMl5BanBnXkFtZTcwNjI5MjAwNA@@._V1_SX300.jpg","172","tt1137482"
"A Russian gang in the UK traffic Eastern Europeans then enslave them, the women to sex, the men to illegal fights. They cross a local businessman and a war escalates.","N/A","True","N/A","Freight","N/A","Stuart St. Paul","N/A","3.9","Stuart St. Paul","N/A","Billy Murray, Craig Fairbrass, Laura Aikman, Sam Kennard","2010","Action","N/A","92 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg4MDg4ODAwOV5BMl5BanBnXkFtZTcwMjI4OTk5Mw@@._V1_SY264_CR6,0,178,264_.jpg","607","tt1376404"
"Takes place in the 80's where a group of teenagers go to visit an abandoned hotel, only to find themselves hunted by a psychotic killer through the Norwegian woods.","N/A","True","Norwegian","Cold Prey 3","Norway","NA","N/A","5.0","NA","15 Oct 2010","NA","2010","Horror","N/A","95 min","movie","N/A","1,846","tt1464535"
"N/A","N/A","True","Danish","Truth About Men","Denmark","Nikolaj Arcel, Rasmus Heisterberg, Lars Kaalund, Per Nielsen (story)","N/A","6.8","Nikolaj Arcel","07 Oct 2010","Thure Lindhardt, Tuva Novotny, Rosalinde Mynster, Signe Egholm Olsen","2010","Comedy, Drama","1 win & 18 nominations.","91 min","movie","N/A","738","tt1539325"
"The legend of secret pass is a charming CGI animated movie inspired by American Indian mythology,","G","True","English","The Legend of Secret Pass","USA","Karl Geurs (screenplay), James Costello (screenplay), Erik Stoops (story)","N/A","4.7","Steve Trenbirth","N/A","Zoe Axelrod, Shelley Berman, Michael Chiklis, David Cross","2010","Animation, Family, Fantasy","N/A","92 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU4OTk2NzI0N15BMl5BanBnXkFtZTcwOTA1MTc0MQ@@._V1_SX300.jpg","217","tt0765465"
"After the death of their mother, two sisters are forced to question and redefine their love for each other.","N/A","True","English","Mary Marie","USA","Alana Kearns-Green, Alexandra Roxo","N/A","6.7","Alexandra Roxo","04 Jun 2011","Jon Boal, Michele Earnest, Bryce Fesser, Carlos Kearns","2010","Drama, Romance","1 win.","80 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU1MjI0NjU4M15BMl5BanBnXkFtZTcwNTMzOTM3OA@@._V1_SX300.jpg","40","tt1530900"
"A terrorist sets off an explosion that rocks the Federal Building and unleashes a toxic gas throughout the ventilation system. His purpose: to expose the Government's secret biological ...","N/A","True","N/A","The Terror Experiment","N/A","D. Todd Deeken","N/A","3.3","George Mendeluk","01 Apr 2010","Andrew Amani, Brett Beoubay, Darren Arnaud, Henry Boger","2010","Action, Thriller","N/A","82 min","movie","http://ia.media-imdb.com/images/M/MV5BMzcwNDg1OTA3M15BMl5BanBnXkFtZTgwNjc5MjA2MDE@._V1_SY264_CR1,0,178,264_.jpg","439","tt1323917"
"A story about one team that decides to follow a dream that takes them on a journey to the First World Football Championship in Montevideo, Uruguay in 1930. A dream that allows them to become true stars and living legends.","N/A","True","N/A","Montevideo: Taste of a Dream","N/A","Ranko Bozic, Srdjan Dragojevic, Vladimir Stankovic (novel)","N/A","8.0","Dragan Bjelogrlic","20 Dec 2010","Milos Bikovic, Petar Strugar, Nina Jankovic, Danina Jeftic","2010","Adventure, Comedy, Drama","N/A","140 min","movie","http://ia.media-imdb.com/images/M/MV5BMjIyNDYxOTIyOV5BMl5BanBnXkFtZTcwNDA4MTU0NA@@._V1_SY264_CR4,0,178,264_.jpg","6,087","tt1634013"
"A stranger named Silas flees from a devastating storm and finds refuge with Tom and Gillian on their farm. While struggling with the Storm, Silas seems to be the only one who can help Tom ...","R","True","English","The Final Storm","Canada, Germany","Tim McGregor","N/A","3.4","Uwe Boll","13 Apr 2010","Steve Bacic, Lauren Holly, Luke Perry, Cole Heppell","2010","Action, Horror, Thriller","2 nominations.","92 min","movie","http://ia.media-imdb.com/images/M/MV5BMzA3NTEyNDYyOF5BMl5BanBnXkFtZTgwOTIwMzA2MDE@._V1_SX300.jpg","1,171","tt1331329"
"When Sarah meets Mike, everything she thought she knew about the world is turned upside down.","N/A","True","English","Charge Over You","Australia","Julia Matthews","N/A","6.6","Regardt Steenekamp","01 Oct 2012","Danya Cox, Dominic Deutscher, James E. Lee, Brenton Thwaites","2010","Drama, Thriller","N/A","85 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc3ODIwMzUwMF5BMl5BanBnXkFtZTcwNTQ0OTAxNA@@._V1_SX300.jpg","26","tt1762246"
"A supernatural thriller set in a cozy Tennessee town where Sheriff Jimmy Muldoon and younger brother, Deputy Lloyd Muldoon, have a firm grasp of law and order until a stranger, Denny White,...","N/A","True","English","The Cursed","USA","D. Martin Watson","N/A","3.4","Joel Bender","06 Feb 2010","Louis Mandylor, Brad Thornton, Costas Mandylor, Francesca Cecil","2010","Horror, Thriller","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTg4MzkxNTg2Ml5BMl5BanBnXkFtZTcwNTAwNDU1Mg@@._V1_SX300.jpg","326","tt1016090"
"Hoping that destiny will re-unite them, a couple, on the verge of getting married, attempt to locate each other.","N/A","True","Hindi","Milenge Milenge","India","Shiraz Ahmed (dialogue)","N/A","4.0","Satish Kaushik","09 Jul 2010","Kareena Kapoor, Shahid Kapoor, Aarti Chhabria, Delnaaz Irani","2010","Drama, Romance","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BNDU2MjM5NzAzMl5BMl5BanBnXkFtZTcwNzM2MjE5Mw@@._V1_SX300.jpg","807","tt0443331"
"Hoping to earn his mother's respect, a young hustler-turned-businessman tries to open a brothel with his two useless buddies.","Not Rated","True","Spanish","Neon Flesh","Spain, France, Sweden, Argentina","Paco Cabezas (screenplay)","N/A","5.6","Paco Cabezas","21 Jan 2011","NA","2010","Comedy, Thriller","N/A","98 min","movie","http://ia.media-imdb.com/images/M/MV5BNTYzMzk5MDcyN15BMl5BanBnXkFtZTcwNzI0ODQxNA@@._V1_SX300.jpg","945","tt1259570"
"An ex-thug and his son attempt to find a way to move past impossible circumstances to forge a bond that has been forever broken by the murder of the child's mother.","N/A","True","English","Forged","USA","Manny Perez, William Wedig","N/A","4.8","William Wedig","31 Jul 2010","Manny Perez, David Castro, Margo Martindale, Jaime Tirelli","2010","Action, Drama","1 win.","77 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM2NzA4ODUwNl5BMl5BanBnXkFtZTcwNTkwNDM5NQ@@._V1_SX300.jpg","194","tt1380995"
"Soldiers and scientists visit a remote island, the site of bio-weapons research, after losing contact with the staff there.","R","True","English","Dark Island","Canada","Simon Boyes, Gregory Gieras, Patrick Ewald (story), Shaked Berenson (story)","N/A","3.2","Sam Gorski, Niko Pueringer","N/A","Tess Panzer, Brandon Laatsch, Tate Ammons, Eric Raymond Lim","2010","Action, Sci-Fi, Thriller","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BNzAyOTYyNDI0OV5BMl5BanBnXkFtZTcwNTAwNzQwMw@@._V1_SX300.jpg","1,025","tt1043651"
"New love convinces a struggling actor and dancer to enter a talent competition that could make him a superstar.","N/A","True","Hindi, Urdu","Chance Pe Dance","India","Nupur Asthana (screenplay), Manu Rishi Chadha (additional dialogue), Ken Ghosh (screenplay), Kiran Kotrial (dialogues), Irfan Siddiqui (lyrics)","N/A","4.4","Ken Ghosh","15 Jan 2010","Shahid Kapoor, Genelia D'Souza, Mohnish Bahl, Satish Shah","2010","Comedy, Drama, Romance","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTUxMjQ1NTgzOV5BMl5BanBnXkFtZTcwMzYzNzYwMw@@._V1_SY264_CR2,0,178,264_.jpg","1,359","tt1392744"
"N/A","N/A","True","Japanese","Yakuza-Busting Girls: Final Death-Ride Battle","Japan","Kazushi Nakadaira (screenplay), Makoto Shinozaki (story)","N/A","5.3","Kazushi Nakadaira","23 Dec 2010","NA","2010","Action, Crime, Drama","N/A","93 min","movie","N/A","64","tt1604555"
"Will's best friend and roommate Belcher, (Ryan Dunn) a party bum slacker, returns from the dead as a cocky, mischievous, and perverted ghost. He soon discovers his cousin, Krista, has ...","R","True","English","Living Will...","USA","Roy Koriakin, Allan Delikat","N/A","4.3","Matthew Lauyer","04 Oct 2011","Ryan Dunn, April Scott, Gerard Haitz, Noam Harary","2010","Comedy","N/A","101 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM2MDY4NTY2NF5BMl5BanBnXkFtZTcwMjc1MjY5OA@@._V1_SX300.jpg","413","tt1754141"
"The story of three people from the same suburban town during the course of one curious autumn day.","R","True","English","3 Backyards","USA","Eric Mendelsohn","69","5.2","Eric Mendelsohn","N/A","Elias Koteas, Kathryn Erbe, Edie Falco, Rachel Resheff","2010","Drama","2 wins & 2 nominations.","88 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQzNTgxMzE4Ml5BMl5BanBnXkFtZTcwNzMzNTEzOQ@@._V1_SX300.jpg","466","tt1314190"
"On his deathbed, Uncle Boonmee, recalls his many past lives.","Not Rated","True","Thai, French","Uncle Boonmee Who Can Recall His Past Lives","Thailand, UK, France, Germany, Spain, Netherlands","Phra Sripariyattiweti (inspired by the book of), Apichatpong Weerasethakul","87","6.6","Apichatpong Weerasethakul","01 Sep 2010","Thanapat Saisaymar, Jenjira Pongpas, Sakda Kaewbuadee, Natthakarn Aphaiwonk","2010","Drama, Fantasy","7 wins & 11 nominations.","114 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc2MjAxMzI3NV5BMl5BanBnXkFtZTcwMDE3MDU0NA@@._V1_SY264_CR0,0,178,264_.jpg","6,277","tt1588895"
"(Korean with English subtitles) Beautiful, young, and newly wed - yet Yeon-yi finds her world shattered when her husband...","18","True","N/A","Secret Love","N/A","Ji-yeon Kwon, Hoon-i Ryu","N/A","5.6","Hoon-i Ryu","25 Mar 2010","Ji-tae Yu, Jin-seo Yoon, In-gi Jeong, Dae-han Ji","2010","Drama","N/A","1 h 51 min","movie","http://ia.media-imdb.com/images/M/MV5BOTUzOTAxNTM3Ml5BMl5BanBnXkFtZTgwMjg2NDA2MDE@._V1_SX300.jpg","148","tt1640111"
"A young married couple who are pregnant with their first child moves into their turn-of-the-century home where they discover that a great evil has resided there for nearly a century, ...","N/A","True","English","The Invited","USA","Regan McKinney, Ryan McKinney","N/A","6.9","Ryan McKinney","N/A","Carlos Alazraqui, Ellen Albertini Dow, Dana Barron, Christa Bella","2010","Horror, Thriller","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMjA3MjUyNjY1MF5BMl5BanBnXkFtZTcwNDg0OTQ4OA@@._V1_SX300.jpg","70","tt0490236"
"Etienne Meunier is a successful businessman who has money and a beautiful wife. But all is not well in Etienne's immaculate life. He is troubled by a secret that he has been hiding.","N/A","True","N/A","Traceless","N/A","NA","N/A","6.3","NA","10 Mar 2010","NA","2010","Crime, Drama, Thriller","N/A","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUxNjYwNjc1Ml5BMl5BanBnXkFtZTcwMjc4ODIyOA@@._V1_SX180_CR0,0,180,264_.jpg","866","tt1594534"
"N/A","R","True","English","Raven","USA","Aaron Pope (story)","N/A","5.3","Gregori J. Martin","N/A","Meadow Williams, Roland Kickinger, Steven Bauer, Rudolf Martin","2010","Horror, Thriller","N/A","100 min","movie","http://ia.media-imdb.com/images/M/MV5BMTkwMjAwNjU2MF5BMl5BanBnXkFtZTcwNzA2NTQ0Mg@@._V1_SX300.jpg","62","tt1371141"
