"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"A grief-stricken screenwriter unknowingly enters a three-way relationship with a woman and her film executive husband - to chilling results.","R","True","N/A","The Dying Gaul","N/A","Craig Lucas (screenplay)","62","6.5","Craig Lucas","01 Jan 2005","Patricia Clarkson, Campbell Scott, Peter Sarsgaard, Ryan Miller","2005","Drama","N/A","101 min","movie","http://ia.media-imdb.com/images/M/MV5BMTkwNzA5NTA4Nl5BMl5BanBnXkFtZTcwNzk2MTYzMQ@@._V1_SY264_CR0,0,178,264_.jpg","2,013","tt0384929"
"Marc is sitting in his bath one morning and asks his wife, ""how would you feel if I shaved off my mustache?"" She doesn't think it's a great idea, for the 15 years they've been married, ...","N/A","True","French, English, Cantonese","La moustache","France","Jérôme Beaujour, Emmanuel Carrère (novel)","71","6.6","Emmanuel Carrère","06 Jul 2005","Vincent Lindon, Emmanuelle Devos, Mathieu Amalric, Hippolyte Girardot","2005","Drama, Mystery","4 wins & 2 nominations.","87 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk1OTUwODY3OF5BMl5BanBnXkFtZTcwNjYwOTkzMQ@@._V1_SX300.jpg","3,317","tt0428856"
"A mockumentary about the rise and fall of Hollywood's life coach to the stars.","N/A","True","N/A","The Life Coach","N/A","Jennifer Jostyn, Leila Leigh","N/A","6.5","Josh Stolberg","N/A","Ian Bagg, Greg Baker, Bernadette Birkett, Connie Britton","2005","Comedy","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BNjQ0MTYyMTY3N15BMl5BanBnXkFtZTcwNzMyNjgyMQ@@._V1_SX178_.jpg","70","tt0449057"
"Third part in Aleksandr Sokurov's tetrology, following Moloch (1999) and Taurus (2001), focuses on Japanese Emperor Hirohito and Japan's defeat in World War II when he is finally confronted by Gen. Douglas MacArthur who offers him to accept a diplomatic defeat for survival.","N/A","True","Japanese, English","The Sun","Russia, Italy, Switzerland, France","Yuri Arabov, Jeremy Noble","85","7.4","Aleksandr Sokurov","18 Nov 2005","Issei Ogata, Robert Dawson, Kaori Momoi, Shir么 Sano","2005","Drama, History","2 wins & 2 nominations.","110 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM0OTczMDEzOV5BMl5BanBnXkFtZTcwNzQwMTMzMw@@._V1_SX300.jpg","1,757","tt0439817"
"A young widow, an aging widower-returnee, and a priest from a bankrupt parish are struggling to come to terms with the post-war environment, complete with its prejudices, illusions, and ...","N/A","True","Croatian","What Is a Man Without a Moustache?","Croatia","Hrvoje Hribar, Ante Tomic (novel)","62","7.0","Hrvoje Hribar","23 Jul 2005","Zrinka Cvitesic, Leon Lucev, Ivo Gregurevic, Robert Ugrina","2005","Comedy, Drama, Romance","4 wins.","109 min","movie","N/A","858","tt0471395"
"N/A","PG","True","N/A","Greyfriars Bobby","N/A","John Henderson, Richard Mathews, Neville Watchurst","N/A","6.1","John Henderson","10 Feb 2006","James Cosmo, Suzanne Dance, Ron Donachie, Charles Donnelly","2005","Adventure, Family","N/A","104 min","movie","http://ia.media-imdb.com/images/M/MV5BMzE4MDUzMzgyNl5BMl5BanBnXkFtZTcwNjgwNDcyMQ@@._V1_SY264_CR41,0,180,264_.jpg","335","tt0435597"
"N/A","N/A","True","N/A","Bored of the Rings: The Trilogy","N/A","N/A","N/A","4.4","Glenn Millar","N/A","David Bowles, Paul Pirie, Kit Clark, Louy Ghazal","2005","Fantasy","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTQ5MTIxNTY1N15BMl5BanBnXkFtZTcwNjU1NDM0MQ@@._V1_SX300.jpg","104","tt0949355"
"Jake (Jeffrey Quizon) is a caretaker at a boarding residence that houses a whole array of characters-- a born-again couple with an addiction for porn movies, a nymphet masquerading as a shy...","N/A","True","Filipino, Tagalog","Boso","Philippines","May L. (story), Jon Red (screenplay)","N/A","5.8","Jon Red","13 Apr 2005","Jeffrey Quizon, Katya Santos, Gwen Garci, Allen Dizon","2005","Comedy","N/A","N/A","movie","N/A","33","tt0450581"
"N/A","N/A","True","Spanish","The Good Boy","Spain","Daniel Cebrián (story), Imanol Uribe","N/A","6.1","Daniel Cebrián","11 Nov 2005","Darío Grandinetti, Álex González, Eva Marciel, Laura Aparicio","2005","Drama, Romance","3 wins & 4 nominations.","104 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc2NDU4NTAzMV5BMl5BanBnXkFtZTcwMTEzMzY3MQ@@._V1_SX300.jpg","170","tt0426204"
"Dark fairytale about a demonic doctor who abducts a beautiful opera singer with designs on transforming her into a mechanical nightingale.","N/A","True","Portuguese, English","The PianoTuner of EarthQuakes","Germany, UK, France","Alan Passes, Stephen Quay, Timothy Quay","66","6.3","Stephen Quay, Timothy Quay","17 Feb 2006","Amira Casar, Gottfried John, Assumpta Serna, CĂŠsar Sarachu","2005","Drama, Fantasy, Music","3 wins & 4 nominations.","99 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI0OTA5NzU4Nl5BMl5BanBnXkFtZTcwOTMyNzI0MQ@@._V1_SX300.jpg","1,077","tt0342882"
"The year is 1962. Erik, his newly aquainted friend Edmund and his grown-up brother Henry are going to spend their summer holiday in a fairly decayed house just near the lake Genesaret. One ...","N/A","True","Swedish","Kim Novak Never Swam in Genesaret's Lake","Sweden","Martin Asphaug (screenplay), H책kan Nesser (novel)","N/A","6.5","Martin Asphaug","23 Sep 2005","Anton Lundqvist, Jesper Adefelt, Jonas Karlsson, Helena af Sandeberg","2005","Crime, Drama","1 nomination.","95 min","movie","N/A","1,518","tt0419881"
"Strange things begin happening to an expedition deep in the Antarctic.","N/A","True","Korean","Antarctic Journal","South Korea","Joon-ho Bong, Pil-Sung Yim","N/A","6.2","Pil-Sung Yim","19 May 2005","Kang-ho Song, Ji-tae Yu, Hee-soon Park, Je-mun Yun","2005","Horror, Mystery, Thriller","1 win.","115 min","movie","http://ia.media-imdb.com/images/M/MV5BMjMwMjM0MDc5NF5BMl5BanBnXkFtZTgwNjk1MDA2MDE@._V1_SX300.jpg","1,036","tt0462703"
"An accomplished playboy Leo neglects his girlfriend and enjoys parties. His girlfriend parts from him and then, when he wants to see her once more, he has an accident. He survives, but his ...","N/A","True","N/A","Cavalcade","N/A","Lisa Azuelos, Laurent Chalumeau, Carole Giacobbi, Steve Suissa, Bruno de Stabenrath (novel)","N/A","4.8","Steve Suissa","25 May 2005","Titoff, Marion Cotillard, Richard Bohringer, Bérénice Bejo","2005","Biography, Drama","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE1MTM0NTAxNl5BMl5BanBnXkFtZTcwNzg2MTIzMg@@._V1_SY264_CR6,0,178,264_.jpg","122","tt0427047"
"When a highly volatile case confronts the police, a young maverick cop with mystical powers is put on the case. YOSTHANA teams up with the seductive DUANGDAO, and together they must hunt ...","N/A","True","Thai","The Tiger Blade","Thailand","N/A","N/A","4.8","Theeratorn Siriphunvaraporn","27 Oct 2005","Atsadawut Luengsuntorn, Phimonrat Phisarayabud, Pongpat Wachirabunjong, Srungsuda Lawanprasert","2005","Action, Comedy, Fantasy","N/A","91 min","movie","N/A","344","tt0488338"
"Confessions of a Pit fighter is a character driven action film about regret, consequences and the triumph of the human spirit. Eddie Castillo is a quiet man. He has survived seven years of ...","R","True","English","Confessions of a Pit Fighter","USA","Art Camacho, R. Ellis Frazier","N/A","4.5","Art Camacho","25 Nov 2005","Armand Assante, James Russo, Flavor Flav, John Savage","2005","Action, Drama","N/A","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMTA4MzY4MzY2NjheQTJeQWpwZ15BbWU3MDM3OTk0NDE@._V1_SX300.jpg","201","tt0463947"
"When the leading dancer of Lola is murdered in her dressing room on the very night of the premiere, terror looms over the dance troupe. With the murderer still at large, the coveted role of...","N/A","True","Cantonese","Curse of Lola","China, Hong Kong","N/A","N/A","5.1","Hong Li","03 Nov 2005","Sui Junbo, Wu Yufang, Francis Ng, Yuan Tian","2005","Horror","N/A","91 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE1MjIxMzUxMF5BMl5BanBnXkFtZTcwOTAyODIzMQ@@._V1_SY264_CR3,0,178,264_.jpg","144","tt0488103"
"Suffering from writer's block and some curious ailments, Reiko (Nakatani Miki) moves to a countryside villa at her editor's (Nishijima Hidetoshi) beckoning to quietly work on her next novel...See full synopsis »","N/A","True","Japanese","Loft","Japan, South Korea","Kiyoshi Kurosawa (screenplay)","N/A","5.8","Kiyoshi Kurosawa","09 Sep 2006","Miki Nakatani, Etsushi Toyokawa, Hidetoshi Nishijima, Yumi Adachi","2005","Horror","4 wins.","115 min","movie","N/A","600","tt0443231"
"N/A","N/A","True","English","The Unseen","USA","Lisa France","N/A","6.7","Lisa France","24 Sep 2005","Steve Harris, Gale Harold, Phillip Bloch, Catherine Dent","2005","Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMjAyMzIyNTQ5M15BMl5BanBnXkFtZTcwMDIzMjMzMQ@@._V1_SY264_CR0,0,178,264_.jpg","324","tt0413422"
"N/A","N/A","True","N/A","About Love","N/A","Haruko Nagatsu, Wei Shen, Takuji Ushiyama, Chih-yen Yee","N/A","7.3","Ten Shimoyama, Chih-yen Yee, Yibai Zhang","12 Apr 2005","Bo-lin Chen, Mavis Fan, Yui Ichikawa, Misaki It么","2005","Romance","N/A","102 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc4MDQ2NTgzNl5BMl5BanBnXkFtZTcwMTY0MzM3MQ@@._V1_SY264_CR1,0,180,264_.jpg","605","tt0456821"
"In Seoul, Su-Hyeon is terminal with leukemia, and bald due the treatment of chemotherapy. Her sister Ji-Hyeon buys a long-haired wig, but she does not disclose the truth about Su-Hyeon's ...","N/A","True","Korean","Scary Hair","South Korea","Sung-won Cho (screenplay), Hyun-jung Do (story), Shin-yeon Won","N/A","5.6","Shin-yeon Won","12 Aug 2005","Min-seo Chae, Jeong-seong Lee, Kyeong-bin Rah, Hyeon-jin Sa","2005","Drama, Horror","N/A","106 min","movie","N/A","800","tt0475590"
"An overworked and stressed out man in the middle of his career causes the worst tragedy that can happen to a family...","N/A","True","N/A","Bang Bang Orangutang","N/A","Peter Asmussen, Simon Staho","N/A","5.1","Simon Staho","14 Oct 2005","Mikael Persbrandt, Lena Olin, Tuva Novotny, Mimmi Benckert-Claesson","2005","Drama","N/A","106 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI4MzI0NDczNF5BMl5BanBnXkFtZTcwODcxOTI0MQ@@._V1_SY264_CR5,0,178,264_.jpg","545","tt0449561"
"Tom Vansant is an emergency physician from Brussels who is desperately searching for his daughter who ran away from home and is now missing for eighteen months. He meets a girl of whom he ...","N/A","True","Dutch","The Intruder","Belgium","Ward Hulselmans","N/A","6.8","Frank van Mechelen","16 Mar 2005","Koen De Bouw, Filip Peeters, Axel Daeseleire, Vic de Wachter","2005","Mystery, Thriller","2 nominations.","109 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQxMTE3NDM5OF5BMl5BanBnXkFtZTcwMDQzNDQzMQ@@._V1_SX300.jpg","1,149","tt0426037"
"The Danish Bridget Jones","N/A","True","Danish","Nynne","Denmark","Mette Heeno, Henriette Lind (novel), Lotte Thorsen (novel), Anette Vestergaard (novel)","N/A","5.6","Jonas Elmer","28 Oct 2005","Mille Dinesen, Lars Kaalund, Mette Agnete Horn, Stine Stengade","2005","Comedy","3 nominations.","94 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMzNjcxMDQ4N15BMl5BanBnXkFtZTcwODM4MDg5MQ@@._V1_SX300.jpg","573","tt0425314"
"N/A","N/A","True","French","A Song of Innocence","France","Véronique Puybaret, Antoine Santana","N/A","6.1","Antoine Santana","31 Aug 2005","Isild Le Besco, Émilie Dequenne, Grégoire Colin, Anémone","2005","N/A","N/A","90 min","movie","N/A","110","tt0422072"
"In order to pay for his divorce, a plumber marries a Chinese woman who needs citizenship.","N/A","True","Danish","Chinaman","Denmark, China","Kim Fupz Aakeson","N/A","7.1","Henrik Ruben Genz","01 Apr 2005","Bjarne Henriksen, Vivian Wu, Lin Kun Wu, Paw Henriksen","2005","Drama","2 wins & 6 nominations.","88 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUwMzQ3NjA1OF5BMl5BanBnXkFtZTcwNzA5MDg5MQ@@._V1_SX300.jpg","1,127","tt0414195"
"N/A","N/A","True","English","Back Slash","USA","Kevin Campbell","N/A","5.1","Kevin Campbell","N/A","Gretchen Akers, T. Scott Becker, Derrick Boelter, Michael Bowser","2005","Horror","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTgxMTEwMTgwMV5BMl5BanBnXkFtZTcwOTY2NzY0MQ@@._V1_SX300.jpg","57","tt0443438"
"The true love story of the conflict between Capt. Robert Adams' dedication to the south and his love for Eveline McCord, his beloved from the north. Produced, written and directed by the descendants of Robert and Eveline, this American Civil War tale is an explosive, richly detailed saga of fierce combat, honor and the will to risk all that's precious for love or country.","R","True","English","The Last Confederate: The Story of Robert Adams","USA","Julian Adams (story), Weston Adams (story), Joshua Lindsey (screenwriter), Gwendolyn Edwards (screenwriter)","N/A","5.2","A. Blaine Miller, Julian Adams","N/A","Julian Adams, Gwendolyn Edwards, Eric Holloway, Amy Redford","2005","Action, Drama, History","9 wins.","96 min","movie","http://ia.media-imdb.com/images/M/MV5BMTkzNTI3NDEwNl5BMl5BanBnXkFtZTcwNDcyOTQ0MQ@@._V1_SX300.jpg","260","tt0339743"
"N/A","N/A","True","Japanese","Naruto the Movie 2: Legend of the Stone of Gelel","Japan","Hirotsugu Kawasaki (screenplay), Masashi Kishimoto (comic), Yuka Miyata (screenplay)","N/A","6.3","Hirotsugu Kawasaki","06 Aug 2005","Junko Takeuchi, Shotaro Morikubo, Chie Nakamura, Gaamon Kai","2005","Animation, Adventure, Comedy","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTQ5OTEyNzg1OF5BMl5BanBnXkFtZTcwNDc1NzY4MQ@@._V1_SX300.jpg","1,019","tt0791188"
"Set in the deep freeze of a northern Michigan winter, when a group of college students volunteer to assist their psychology professor with his research, their weekend retreat turns into a nightmare.","R","True","English","Silent Scream","USA","Bob Brown (story), Matt Cantu (story), Lance Kawas (story)","N/A","2.9","Matt Cantu, Lance Kawas","28 Oct 2005","Melissa Schuman, Scott Vickaryous, Shanti Lowry, Tobiasz Daszkiewicz","2005","Horror","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUyNTk3MDY1Nl5BMl5BanBnXkFtZTcwNzU3MDA0MQ@@._V1_SX300.jpg","727","tt0481610"
"N/A","N/A","True","N/A","Kung Fu Master","N/A","N/A","N/A","6.0","Gordon Chan","N/A","N/A","2005","N/A","N/A","3 h 20 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ1NjkyODEzNF5BMl5BanBnXkFtZTcwMzc5NTYxMQ@@._V1_SX300.jpg","40","tt0323001"
"N/A","N/A","True","French, English, Thai","Chok-Dee","France","Véra Belmont (adaptation), Dida Diafat (book), Xavier Durringer, François Greze (adaptation), Christophe Mordellet","N/A","6.3","Xavier Durringer","16 Feb 2005","Dida Diafat, Bernard Giraudeau, Florence Faivre, Lakshantha Abenayake","2005","Action, Drama","N/A","105 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI0NjE5MzIxMF5BMl5BanBnXkFtZTcwNTU2MjM3MQ@@._V1_SX300.jpg","525","tt0402102"
"During a Day of the Dead celebration, the dead come to life to prey upon the living.","N/A","True","English, Spanish","All Souls Day: Dia de los Muertos","USA","Mark A. Altman","N/A","3.7","Jeremy Kasten","22 Jan 2005","Marisa Ramirez, Travis Wester, Nichole Hiltz, Laz Alonso","2005","Horror, Thriller","N/A","88 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY3Mjg2MTMwOF5BMl5BanBnXkFtZTcwNDYwNzEzMQ@@._V1_SX300.jpg","1,194","tt0428212"
"An epic about anthropologists who hunt and capture pygmies for study back in Europe, in an attempt to illustrate the link between man and ape.","N/A","True","English","Man to Man","France, South Africa, UK","William Boyd, Michel Fessler (screenplay), Fred Fougea (screenplay), Régis Wargnier","N/A","6.5","Régis Wargnier","13 Apr 2005","Joseph Fiennes, Kristin Scott Thomas, Iain Glen, Hugh Bonneville","2005","Drama","1 nomination.","122 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM4NDk4MTA3Ml5BMl5BanBnXkFtZTcwODY2MTY4Mg@@._V1_SX300.jpg","1,599","tt0397530"
"How far can greed take a man? Can the 'greens' ever fight the money and might of the builders lobby? Can nature ever win over the bulldozer? These are the riveting issues raised by Shikhar....","N/A","True","Hindi","Shikhar","India","Dr. Bodhisattva (dialogue), Manohar Iyer (lyrics), John Mathew Matthan (screenplay), Chandrashekhar Rajit (lyrics), Sameer (lyrics), Anita Sarkar (lyrics), C.K. Raajaa Chandra Sekar (lyrics), Viju Shah (lyrics), Mani Shankar (lyrics), Sudhakar Sharma (lyrics), Abbas Tyrewala (screenplay)","N/A","5.1","John Mathew Matthan","30 Dec 2005","Ajay Devgn, Shahid Kapoor, Bipasha Basu, Amrita Rao","2005","Drama, Musical, Romance","1 nomination.","N/A","movie","N/A","644","tt0475627"
"""I am"" tells the story of Kundel, a boy searching for his place in life, his identity. After running away from an orphanage where he is treated as an outcast among outcasts by both his ...See full synopsis »","N/A","True","N/A","I Am","N/A","Dorota Kedzierzawska","N/A","7.3","Dorota Kedzierzawska","04 Nov 2005","Piotr Jagielski, Agnieszka Nag贸rzycka, Edyta Jungowska, Barbara Szkaluba","2005","Drama","N/A","93 min","movie","N/A","637","tt0478175"
"A horror-comedy manga feature about two blue-collar factory workers (who happen to be jiu-jitsu experts) dealing with a ravenous, flesh-eating zombie uprising in Tokyo.","N/A","True","Japanese","Tokyo Zombie","Japan","Yûsaku Hanakuma (manga ""Tôkyô zonbi""), Sakichi Satô (screenplay)","N/A","6.1","Sakichi Satô","10 Dec 2005","Tadanobu Asano, Shô Aikawa, Erika Okuda, Arata Furuta","2005","Action, Comedy, Horror","N/A","103 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg0Mzg0NzQ1N15BMl5BanBnXkFtZTgwMDA1MDA2MDE@._V1_SX300.jpg","1,454","tt0451954"
"Shortly after police discovers the murder of three friends, police inspector Wallander finds his friend and colleague Svedberg dead. At first believing that Svedberg killed himself, ...","N/A","True","N/A","One Step Behind","N/A","Klas Abrahamsson, Michael Hjorth, Birger Larsen, Henning Mankell (novel), Tomas Tivemark","N/A","5.9","Birger Larsen","26 Jun 2005","Rolf Lassg책rd, Marie Richardson, Christer Fant, Lars Melin","2005","Mystery, Thriller","N/A","100 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQzNTk1MzY4Ml5BMl5BanBnXkFtZTcwMzk5MDE1MQ@@._V1_SY264_CR4,0,178,264_.jpg","626","tt0431417"
"This film has the water scarcity that the city faces severely as its backdrop. It revolves around three interesting characters. 'Baskar', who takes up desalination of seawater as his ...","N/A","True","Tamil","Kanaa Kanden","India","A.N. Balakrishnan (dialogue), Anand K.V., D. Suresh (dialogue)","N/A","6.5","Anand K.V.","13 May 2005","Linda Arsenio, Gopika, Srikanth, Prithviraj Sukumaran","2005","Romance, Thriller","N/A","N/A","movie","N/A","159","tt0455578"
"Giorgio's Lobster Farm has been a tradition in Brooklyn for over 65 years. Manned by an eccentric crew and serving the best seafood in the state, the renowned establishment now faces grave ...","R","True","English, Cantonese, Spanish","Brooklyn Lobster","USA","Kevin Jordan","55","6.4","Kevin Jordan","04 Nov 2005","Danny Aiello, Jane Curtin, Daniel Sauli, Marisa Ryan","2005","Comedy, Drama","N/A","94 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc3NzczMzM3N15BMl5BanBnXkFtZTcwNTUzMzkzMQ@@._V1_SX300.jpg","388","tt0401591"
"Four intertwined episodes on the joys and sorrows of love.","N/A","True","Italian, English","Manuale d'amore","Italy","Vincenzo Cerami (story), Ugo Chiti (screenplay), Giovanni Veronesi (screenplay)","N/A","6.3","Giovanni Veronesi","18 Mar 2005","Carlo Verdone, Luciana Littizzetto, Silvio Muccino, Sergio Rubini","2005","Comedy, Drama, Romance","6 wins & 14 nominations.","116 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM4MTQ2Njc5MV5BMl5BanBnXkFtZTcwMjY1MjY4Mw@@._V1_SY264_CR4,0,178,264_.jpg","2,397","tt0417944"
"N/A","N/A","True","English","Perfect Partner","UK","Kim Gordon, Tony Oursler","N/A","6.9","Kim Gordon, Phil Morrison, Tony Oursler","03 Oct 2005","Jamie Bochert, Jon Glaser, Michael Pitt, Myk Watford","2005","N/A","N/A","68 min","movie","N/A","18","tt0822393"
"N/A","N/A","True","Spanish, English","Midsummer Dream","Spain, Portugal","Beatriz Iso, William Shakespeare (play), ﾃ］gel de la Cruz","N/A","5.1","ﾃ］gel de la Cruz, Manolo Gﾃｳmez","01 Jul 2005","Gabino Diego, Pedro Abrunhosa, Ben Bishop, Rita Blanco","2005","Animation, Drama, Romance","1 win.","85 min","movie","N/A","162","tt0443123"
"An introvert, indifferent woman joins a high school as a student teacher, under supervision of a shameless, nymphomaniac man who is a year younger than her. On a school trip, the supervisor...","N/A","True","Korean","Rules of Dating","South Korea","Yun-hui Go, Jae-rim Han","N/A","6.7","Jae-rim Han","10 Jun 2005","Hae-il Park, Yeong-gi Jeong, Hye-jeong Kang, Dae-yeon Lee","2005","Comedy, Romance","1 win & 1 nomination.","121 min","movie","N/A","356","tt0464762"
"Thomas, a brilliant young geneticist, has focused too much on his research and is in danger of being fired. In order to prove the validity of this work, he needs a human subject.","N/A","True","English","Animal","France, Portugal, UK","Rose Bosch","N/A","4.8","Rose Bosch","11 Jan 2006","Andreas Wilson, Emma Griffiths Malin, Diogo Infante, Ed Stoppard","2005","Sci-Fi, Thriller","2 wins & 2 nominations.","103 min","movie","N/A","470","tt0412412"
"A comedy set in the world of European royalty.","N/A","True","French","Palais royal!","France","Brigitte Buc, Valérie Lemercier","N/A","5.6","Valérie Lemercier","23 Nov 2005","Valérie Lemercier, Lambert Wilson, Catherine Deneuve, Michel Aumont","2005","Comedy","2 nominations.","110 min","movie","http://ia.media-imdb.com/images/M/MV5BMTkyODY4ODc2NV5BMl5BanBnXkFtZTcwNDQ0NTkxMg@@._V1_SX300.jpg","1,289","tt0424338"
"The small, everyday stories of a group of neighbours who live in a suburb of Barcelona, and the little secrets that they hide.","N/A","True","N/A","Tapas","N/A","José Corbacho, Juan Cruz","N/A","6.8","José Corbacho, Juan Cruz","13 May 2005","Ángel de Andrés López, María Galiana, Elvira Mínguez, Rubén Ochandiano","2005","Comedy, Drama","N/A","94 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk1ODIxOTMzMl5BMl5BanBnXkFtZTcwODMxNjU3Ng@@._V1_SX180_CR0,0,180,264_.jpg","1,868","tt0434382"
"Several couples struggle with their relationships","N/A","True","Korean, Korean Sign Language","Sad Movie","South Korea","Jong-kwan Kwon","N/A","7.5","Jong-kwan Kwon","21 Oct 2005","Woo-sung Jung, Su-jeong Lim, Tae-hyun Cha, Jung-ah Yum","2005","Comedy, Drama, Romance","N/A","108 min","movie","N/A","1,752","tt0475711"
"Idealist Nazim returns home to his family in Istanbul after a 15-year gap away teaching in a remote Turkish village in eastern Turkey. Becoming a taxi driver he meets a single mother who ...","N/A","True","N/A","Lovelorn","N/A","Yavuz Turgul","N/A","7.8","Yavuz Turgul","07 Jan 2005","Meltem Cumbul, Sener Sen, Timuçin Esen, Güven Kiraç","2005","Drama","N/A","142 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE2NDI4NDAwNV5BMl5BanBnXkFtZTcwNTc5MTA0MQ@@._V1_SY264_CR0,0,178,264_.jpg","5,618","tt0425079"
"On Halloween night in Lima, four rich kids spend a night on the town, goofing, getting into trouble, and deciding to help Manuel lose his virginity. From Juan Diego's house they hire three ...","N/A","True","Spanish","Mañana te cuento","Peru","Eduardo Mendoza de Echave","N/A","5.7","Eduardo Mendoza de Echave","28 Apr 2005","Bruno Ascenzo, Oscar Beltrán, Jason Day, José Manuel Peláez","2005","Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTI5MDY4NDY2MF5BMl5BanBnXkFtZTcwMTc4NTMzMQ@@._V1_SY264_CR3,0,178,264_.jpg","388","tt0446574"
"While traveling through the cursed Old Highway 13 in New Mexico, each passenger of a bus to Las Vegas is attacked by an evil fiend that possesses and destroys their bodies.","Not Rated","True","English","Devil's Highway","USA","Jennifer Farrell","N/A","3.1","Fabien Pruvot","N/A","Shane Brolly, Natassia Malthe, Robert Miano, Al Sapienza","2005","Thriller","3 wins.","91 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA5NDE3OTk3M15BMl5BanBnXkFtZTcwOTgwMTY0MQ@@._V1_SX300.jpg","310","tt0398021"
"An aimless playboy returns to his hometown for his best friend's wedding, only to find that the bride is his high school sweetheart.","R","True","English","Window Theory","Canada","Kyle Kramer, Corey Large","N/A","4.2","Andrew Putschoegl","25 Feb 2005","Corey Large, Jennifer O'Dell, Luke Flynn, Luke Kirby","2005","Comedy, Drama, Romance","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTIzMDU1ODU4NV5BMl5BanBnXkFtZTcwMTg0MzUyMQ@@._V1_SX300.jpg","450","tt0371405"
"N/A","N/A","True","N/A","The Masseur","N/A","Ferdinand Lapuz (based on an original story), Brillante Mendoza (story), Boots Agbayani Pastor (story)","N/A","6.2","Brillante Mendoza","19 Oct 2005","Coco Martin, Jaclyn Jose, Allan Paule, Katherine Luna","2005","Drama","N/A","76 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM4NTI3MTc1MV5BMl5BanBnXkFtZTcwMzU2NDc0MQ@@._V1_SY264_CR5,0,178,264_.jpg","309","tt0477999"
"The teenage girl Vera left her family after an incident at home, and is now living with a middle-aged drug addict, Morgan, who is using her as a prostitute to get money for drugs and debts....","N/A","True","N/A","Mouth to Mouth","N/A","Bjรถrn Runge","N/A","6.0","Bjรถrn Runge","25 Dec 2005","Peter Andersson, Marie Richardson, Sofia Westberg, Magnus Krepper","2005","Drama","N/A","94 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA2NzIyMjk1OV5BMl5BanBnXkFtZTcwNjc3MDg5MQ@@._V1_SY264_CR6,0,178,264_.jpg","338","tt0496546"
"A 15 year old kleptomaniac with a mother fixation finds his way into the small town family of his dreams.","N/A","True","English","Steal Me","USA","Melissa Painter","43","6.1","Melissa Painter","01 Jan 2005","Danny Alexander, Hunter Parrish, Cara Seymour, John Terry","2005","Drama","2 wins.","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMjk0NDA2ODMzMV5BMl5BanBnXkFtZTcwNjgwNDg0MQ@@._V1_SX300.jpg","193","tt0421250"
"At a Greek hotel in the off-season, a chambermaid, a man obsessed with BMW cars, and a photo-store clerk attempt to film and photograph various badly re-enacted struggles between a man and a woman.","N/A","True","Greek","Kinetta","Greece","Yorgos Kakanakis, Giorgos Lanthimos","N/A","5.1","Giorgos Lanthimos","22 Mar 2007","Evangelia Randou, Aris Servetalis, Costas Xikominos, Youlika Skafida","2005","Drama","1 nomination.","95 min","movie","N/A","239","tt0477991"
"N/A","N/A","True","French","One Stays, the Other Leaves","France","Claude Berri, Philippe Ratton (participation)","N/A","5.7","Claude Berri","12 Jan 2005","Charlotte Gainsbourg, Daniel Auteuil, Nathalie Baye, Pierre Arditi","2005","Comedy, Drama","N/A","109 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMyMzA0MDMyNl5BMl5BanBnXkFtZTcwOTY1ODE0Mg@@._V1_SY264_CR43,0,178,264_.jpg","432","tt0423442"
