"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"N/A","N/A","True","N/A","On va s'aimer","N/A","Ivan Calbérac","N/A","5.1","Ivan Calbérac","14 Jun 2006","Julien Boisselier, Alexandra Lamy, Mélanie Doutey, Gilles Lellouche","2006","Comedy, Musical, Romance","N/A","97 min","movie","http://ia.media-imdb.com/images/M/MV5BMTA4MTk3MjUzNjNeQTJeQWpwZ15BbWU3MDU5Njg3ODM@._V1_SY264_CR3,0,178,264_.jpg","208","tt0494977"
"N/A","N/A","True","Filipino, Tagalog, English","All About Love","Philippines","John Paul Abellera (story), Arah Jell Badayos (story), Jenilee Chuansu (story), Vanessa R. Valdez (story), Carmi Raymundo (story)","N/A","7.0","Joyce Bernal, Don Cuaresma, Jerry Lopez Sineneng","12 Aug 2006","John Lloyd Cruz, Bea Alonzo, Anne Curtis, Luis Manzano","2006","Romance","1 win & 2 nominations.","118 min","movie","N/A","53","tt0757859"
"Samuel and Eva, a young couple, move to Madrid when he finds out work in a newspaper as photograph. She plays the viola, and although Samuel doesn't knows, She's waiting for a baby.","N/A","True","Spanish","Welcome Home","Spain","David Trueba","N/A","6.0","David Trueba","07 Apr 2006","Alejo Sauras, Pilar L贸pez de Ayala, Ariadna Gil, Juan Echanove","2006","Comedy, Drama, Romance","1 win & 2 nominations.","118 min","movie","N/A","345","tt0470692"
"Chad, 2006. After a forty-year civil war, the radio announces the government has just amnestied the war criminals. Outraged by the news, Gumar Abatcha orders his grandson Atim, a ...","N/A","True","Arabic, French","Dry Season","Chad, France, Belgium, Austria","Mahamat-Saleh Haroun","78","6.9","Mahamat-Saleh Haroun","27 Dec 2006","Ali Barkai, Youssouf Djaoro, Aziza Hisseine, Khayar Oumar Defallah","2006","Drama","9 wins & 1 nomination.","96 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY2MDUwNjM3Ml5BMl5BanBnXkFtZTgwNzgyMTA2MDE@._V1_SX300.jpg","539","tt0825241"
"While serving a two-year prison sentence for supposed drug dealing, twenty-six year old Garrett O'Hara...","N/A","True","N/A","Down the P.C.H.","N/A","Sean Michael Beyer","N/A","4.3","Sean Michael Beyer","N/A","Vincent Grashaw, Zack Bennett, Guillermo DĂ­az, Lin Shaye","2006","Drama","N/A","1 h 35 min","movie","http://ia.media-imdb.com/images/M/MV5BMTYzMTMwODg5OF5BMl5BanBnXkFtZTcwMzQ2NDA0MQ@@._V1_SX300.jpg","105","tt0457323"
"Seemingly content with the way her life goes, and deeply in love with her psychiatrist husband Doruk...","N/A","True","N/A","Shattered Soul","N/A","Nuket Bicakci, Ebru Hacioglu","N/A","6.1","Mustafa Altioklar","17 Mar 2006","Demet Evgar, Tamer Karadagli, Levent Üzümcü, Arda Kural","2006","Crime, Drama, Mystery, Thriller","N/A","2 h 17 min","movie","N/A","1,648","tt0476148"
"A single dog hairdresser meets romance when spending a weekend at a health resort.","Btl","True","N/A","White Trash","N/A","Anette Winblad, Kathrine Haugen","N/A","4.7","Anette Winblad","03 Feb 2006","Eva Rรถse, Niklas Engdahl, Lena Nyman, Eagle Eye Cherry","2006","Comedy, Romance","N/A","1 h 32 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI0OTUzNTM3Ml5BMl5BanBnXkFtZTcwMjk4MDg5MQ@@._V1_SX300.jpg","326","tt0498989"
"E along with his friend Tony (Karunas) carries out small crimes to earn money. E brought up in tough conditions, grows up as a tough, fearless and emotionless guy. Meanwhile; ...","N/A","True","N/A","E","N/A","Jananathan","N/A","6.7","Jananathan","21 Oct 2006","Jiiva, Nayanthara, Pasupathy, Ashish Vidyarthi","2006","Action, Drama, Thriller","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTg5MDAyNTkwMF5BMl5BanBnXkFtZTcwODgyOTY0OA@@._V1_SY264_CR108,0,180,264_.jpg","143","tt0910869"
"A police superintendent plans to take down triads who are disrupting the social order.","N/A","True","Cantonese, English","Wo Hu: Operation Undercover","Hong Kong","Jing Wong, Tut-hei Tang","N/A","5.9","Marco Mak","26 Oct 2006","Eric Tsang, Francis Ng, Jordan Chan, Sonija Kwok","2006","Crime, Drama, Thriller","2 wins & 1 nomination.","101 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQzODQ3MTY4M15BMl5BanBnXkFtZTcwMDIzODMyOQ@@._V1_SY264_CR145,0,180,264_.jpg","256","tt0885507"
"Desperate to break her engagement to a man she does not love, Beatrice enlists the help of the servant De Flores.","N/A","True","English","The Changeling","USA","Thomas Middleton (play), William Rowley (play), Jay Stern (adaptation)","38","7.1","Jay Stern","28 Jan 2006","Clyde Baldo, Chris Brady, Wendy Herlich, Bruce Meakem","2006","Drama","N/A","82 min","movie","N/A","47","tt0980967"
"When thirty-something David isn't working as a photographer at a high-street photo studio he is stressing over his love-life...","N/A","True","N/A","Someone Else","N/A","Col Spector, Radha Chakraborty","N/A","5.8","Col Spector","07 Sep 2007","Neville Bardoliwalla, Lara Belmont, Hugo Chamberlain, Chris Coghill","2006","Comedy","N/A","1 h 18 min","movie","N/A","225","tt0773309"
"After bringing a fossilized egg back to life with the Time Cloth, Nobita finds himself the owner of a baby dinosaur. Everything is fine until it grows up. Nobita and friends use Doraemon's time machine to return it back to its own time.","N/A","True","Japanese","Doraemon: Nobita no ky么ry没","Japan","Fujio F. Fujiko (manga series)","N/A","6.3","Ayumu Watanabe","14 Nov 2008","Gekidan Hitori, Yumi Kakazu, Ry没nosuke Kamiki, Subaru Kimura","2006","Animation","N/A","N/A","movie","N/A","195","tt0802983"
"N/A","N/A","True","French","Bad Faith","Belgium, France","Pascal Elbé, Agnès de Sacy (adaptation), Roschdy Zem","N/A","6.2","Roschdy Zem","06 Dec 2006","Cécile De France, Roschdy Zem, Pascal Elbé, Jean-Pierre Cassel","2006","Comedy","1 win & 1 nomination.","88 min","movie","N/A","436","tt0498118"
"Mia Sakamoto feels trapped physically and verbally abused by men all her life, until she crosses paths with a spoken word artist Ku James. Ku is Mia's savior, guiding her to discover her ...","N/A","True","N/A","Speechless","N/A","Blu Fox","N/A","N/A","Blu Fox","07 Jun 2006","Debbie Fan, Omari Hardwick, Sufe Bradshaw, Aaron Celious","2006","Drama","N/A","70 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQzMTc4NTQyOF5BMl5BanBnXkFtZTcwMzY5NzQzMQ@@._V1_SX178_.jpg","N/A","tt0816219"
"When David Randall was sent away for a brutal double murder, his claims of innocence and description of a masked killer went ignored. Now, accompanied by the horrific memory of that night, ...","R","True","English","Disorder","USA","Jack Thomas Smith","N/A","4.6","Jack Thomas Smith","10 Oct 2006","Darren Kendrick, Lauren Seikaly, Thomas Ruderstaller, Alan Samulski","2006","Thriller","N/A","103 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM4OTcxNjgwN15BMl5BanBnXkFtZTcwNzA1MzE0MQ@@._V1_SX300.jpg","138","tt0816478"
"Kelby is back to his town for his father's funeral. The past that seemed as nightmare and he has forgotten all about is came back.","R","True","N/A","Joshua","N/A","Travis Betz","N/A","5.0","Travis Betz","28 Feb 2006","Jim Betz, Jacob Casper, Jesse Casper, John Casper","2006","Horror","N/A","94 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc5MDQxNjU0NF5BMl5BanBnXkFtZTcwNjkyNjIzMQ@@._V1_SY264_CR4,0,178,264_.jpg","574","tt0491000"
"N/A","N/A","True","Japanese","Damejin","Japan","Satoshi Miki","N/A","7.1","Satoshi Miki","01 Jul 2006","Ry没ta Sat么, Mikako Ichikawa, Yasuhito Hida, Y么ichi Nukumizu","2006","Comedy","N/A","98 min","movie","N/A","14","tt1020009"
"Biopic of Spain's Juan Carlos Delgado 'El Pera', a young delinquent in the 1980's who is a car pilot and a sport journalist nowadays.","N/A","True","N/A","Volando voy","N/A","Miguel Albaladejo, Juan Carlos Delgado","N/A","6.5","Miguel Albaladejo","13 Jan 2006","Borja Navas, Fernando Tejero, Mariola Fuentes, Ălex Casanovas","2006","Drama","N/A","1 h 55 min","movie","N/A","224","tt0435517"
"N/A","13","True","N/A","Mia Sarah","N/A","Edmon Roch, Gustavo Ron","N/A","6.3","Gustavo Ron","15 Dec 2006","Daniel Guzmรกn, Manuel Lozano, Fernando Fernรกn Gรณmez, Verรณnica Sรกnchez","2006","Comedy, Drama, Fantasy, Romance","N/A","1 h 43 min","movie","http://ia.media-imdb.com/images/M/MV5BMjMwMDMxMDMzOV5BMl5BanBnXkFtZTcwNjA5MjMzMQ@@._V1_SX300.jpg","289","tt0475659"
"Young honest public official is sworn in after his predecessor had to leave due to a corruption scandal. Soon, the young idealist discovers just how far-reaching the corruption is in his town and how easy it is to become corrupt yourself.","N/A","True","Hungarian","Rokonok","Hungary","Zsigmond Móricz (novel), István Szabó (screenplay), Andrea Vészits (screenplay)","N/A","5.6","István Szabó","09 Feb 2006","Sándor Csányi, Ildikó Tóth, Károly Eperjes, Erika Marozsán","2006","Drama","2 nominations.","110 min","movie","N/A","392","tt0470154"
"A woman and her daughter struggle to make their way through the aftermath of the Balkan war.","N/A","True","Bosnian","Esma's Secret - Grbavica","Bosnia and Herzegovina, Croatia, Austria, Germany","Jasmila Zbanic","71","7.3","Jasmila Zbanic","06 Jul 2006","Mirjana Karanovic, Luna Mijovic, Leon Lucev, Kenan Catic","2006","Drama","10 wins & 4 nominations.","107 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg0ODcyMTg2M15BMl5BanBnXkFtZTcwMTYyNTY1Mw@@._V1_SX300.jpg","4,187","tt0464029"
"SATELLITE is a romantic fable about a young couple who give up everything they have in order to find something better.","N/A","True","English","Satellite","USA","Jeff Winner","N/A","6.9","Jeff Winner","09 Aug 2006","Karl Geary, Stephanie Szostak, Larry Fessenden, Neil Jain","2006","Drama","1 win.","100 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI5MjMxMzI3MV5BMl5BanBnXkFtZTcwMDI3MDQzMQ@@._V1_SX300.jpg","42","tt0408162"
"A comedy which unfolds in the jaws of a raging tiger, raining bullets and a comical match of wits.","N/A","True","N/A","Rockin' Meera","N/A","Param Gill","N/A","7.0","Param Gill","27 Nov 2009","TQ, Nauheed Cyrusi, Sonu Sood, Debra Wilson","2006","Adventure, Comedy, Romance","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTk5MDc1Mzc0NV5BMl5BanBnXkFtZTcwMjM1OTczMQ@@._V1_SY264_CR2,0,178,264_.jpg","36","tt0780600"
"N/A","N/A","True","French","7 Years","France","Jean-Pascal Hattu (story), Gilles Taurand (screenplay), Guillaume Daporta (screenplay)","N/A","6.2","Jean-Pascal Hattu","21 Feb 2007","ValĂŠrie Donzelli, Cyril Troley, Bruno Todeschini, Pablo de la Torre","2006","Drama","2 wins.","86 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk1MTAzODk3N15BMl5BanBnXkFtZTcwMDUwMDY4Mw@@._V1_SX300.jpg","202","tt0808462"
"Bad City is the tangled story of three men's lives: Manning, a dirty, disillusioned cop; Julian, king of drugs, thugs and prostitution; and Frank, a ruthless politician who destroys everything in the way of his ambition.","R","True","English","Dirty Work","USA","Bruce Terris (screenplay), Rick Rose (story), Jennifer Vincent (story)","N/A","5.0","Bruce Terris","12 Sep 2006","Lance Reddick, Michael McGlone, Nutsa Kukhianidze, Austin Pendleton","2006","N/A","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTUxMjI0MzQxMF5BMl5BanBnXkFtZTcwNjU1MzI4Mg@@._V1_SX300.jpg","235","tt0397105"
"N/A","N/A","True","Tamil","Vallavan","India","Balakumaran (dialogue), T.R. Silambarasan (screenplay)","N/A","4.6","T.R. Silambarasan","13 Oct 2006","T.R. Silambarasan, Nayanthara, Reema Sen, Sandhya","2006","Romance, Thriller","N/A","N/A","movie","N/A","393","tt0460976"
"Nine people find themselves trapped in a warehouse that contains the remains of the old Frightworld Amusement Park - a place haunted by the spirit of Verden Fell, a serial killer who died there a year before.","N/A","True","N/A","FrightWorld","N/A","David R. Williams","N/A","2.8","David R. Williams, Mike Bohatch","31 Oct 2006","Andrew Roth, Kamillia Kataxenna Kova, Gary Marzolf, Dina Cataldi","2006","Horror","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTk5MDk3ODc4NV5BMl5BanBnXkFtZTcwMTY2MDkzMQ@@._V1_SY264_CR4,0,178,264_.jpg","104","tt0867294"
"Actor Nicolas Bro reigns supreme in the role of Nicolas Bro # a man intent on making a film about himself. After his director friend Christoffer Boe lends him a camera, his selfmonitoring is so hair-raisingly private that it becomes impossible to separate fact from fiction.","N/A","True","Danish","Offscreen","Denmark","Christoffer Boe, Knud Romer JĂ¸rgensen","N/A","6.5","Christoffer Boe","18 Aug 2006","Nicolas Bro, Lene Maria Christensen, Karen Margrethe Bjerre, Christoffer Boe","2006","Drama, Horror, Romance","4 wins & 6 nominations.","93 min","movie","N/A","555","tt0418982"
"Travis Balden had it all; high-profile job, gorgeous wife, limitless opportunity. His estranged brother...","N/A","True","N/A","Paved with Good Intentions","N/A","Yolanda T. Cochran, J.D. Cochran","N/A","7.4","J.D. Cochran","N/A","Sharif Atkins, J. August Richards, Ron Canada, Jay Acovone","2006","Crime, Drama, Thriller","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BNTA2MDMwNzI1Ml5BMl5BanBnXkFtZTcwMTUyMTUzMQ@@._V1_SX300.jpg","23","tt0468533"
"Strawberry Shortcake has a dream of fresh new fields of berry bushes - enough for everyone. But when the greedy Peculiar Purple Pieman rolls into Strawberry Land, he decides to steal ...","G","True","English","Strawberry Shortcake: The Sweet Dreams Movie","USA","Carter Crocker","N/A","5.5","Karen Hyden","04 Sep 2006","Sarah Heinke, Rachel Ware, Samantha Triba, DeJare Barfield","2006","Animation, Family","N/A","83 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA1MzU2MDIwNl5BMl5BanBnXkFtZTcwOTM1MDE0MQ@@._V1_SX300.jpg","67","tt0876287"
"N/A","N/A","True","English","Rapture","USA","Willis Petrie","N/A","4.3","Willis Petrie","N/A","Al Avedon, Kira Baskerville, Crystal Cotton, Shanice Dowridge","2006","Comedy, Romance","N/A","89 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI4MzMxNDg3N15BMl5BanBnXkFtZTcwMDE4NjU3MQ@@._V1_SX300.jpg","20","tt0491116"
"A story involving the famous Fidel Castro, who ironically arrives at Miami, like so many of his fellow Cubans, and at the same time living through a Cuban- American experience, creates the ...","R","True","English, Spanish","I Love Miami","Mexico, Spain","Monica Abin, Alejandro Gonzรกlez Padilla (story)","N/A","5.4","Alejandro Gonzรกlez Padilla","13 Oct 2006","Juan Luis Galiardo, Ofelia Medina, Jaime Camil, Adrian Alonso","2006","Drama","N/A","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI3NDc0MzQxMV5BMl5BanBnXkFtZTcwODUzNjk0MQ@@._V1_SY264_CR3,0,178,264_.jpg","132","tt0846015"
"A lesbian couple of fifteen years lives with the secret that one is an illegal immigrant. With no legal way to protect their relationship, the couple lives in fear of deportation. After an ...","R","True","English","Maple Palm","USA","Robert J. Feldman (story), Ralph Torjan (screenplay)","N/A","1.6","Ralph Torjan","10 Nov 2006","Deborah Stewart, Taymour Ghazi, Andrea Carvajal, Robert J. Feldman","2006","Comedy, Drama, Romance","N/A","116 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA3OTQxOTEzOF5BMl5BanBnXkFtZTcwMTE0NTMzMQ@@._V1_SY264_CR13,0,178,264_.jpg","310","tt0481572"
"In the centre of the life and vibrancy of Copenhagen, EPO, DINGO and GRANDPA work as bike messengers...","N/A","True","N/A","Green Hearts","N/A","Preben Lorentzen","N/A","5.1","Preben Lorentzen","28 Apr 2006","Maria Allingham, Laura Bach, Gry Bay, Albert Bendix","2006","Comedy","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTYzMzYzODgyMV5BMl5BanBnXkFtZTgwNjI3MDA2MDE@._V1_SX300.jpg","158","tt0481418"
"Dr. Viren Goenka lives a very wealthy lifestyle in Bombay, along with his wife, Sanjana, and asthma-ridden daughter, Anishka. He has recently been declared 4 of 11 best Cardio surgeons in ...","N/A","True","Hindi","Deadline: Sirf 24 Ghante","India","Tanveer Khan, Dilip Shukla (screenplay)","N/A","6.3","Tanveer Khan","10 Nov 2006","Alka, Arun Badsavle, Gayatri Hinge, Zakir Hussain","2006","Thriller","N/A","102 min","movie","N/A","134","tt0946999"
"Awaiting beheading, terrorist captured news reporter learns of the true reason behind the Coalition Forces infiltration into Iraq. Can he survive long enough to reveal the truth?","N/A","True","N/A","Retaliation","N/A","Carl Miller","N/A","5.8","Carl Miller","N/A","Michael Otis, Yasmine Delawari, Al No'mani, Fred Toma","2006","Drama","N/A","53 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE2NTkzMzEyMl5BMl5BanBnXkFtZTcwMTAxMDczMQ@@._V1_SX300.jpg","11","tt0842022"
"N/A","N/A","True","Korean","Barefoot Kibong","South Korea","Tae-won Jeong, Su-kyung Kwon","N/A","6.8","N/A","26 Apr 2006","Eun-jeong Hwang, Dae-han Ji, Deok-hyeon Jo, Hyo-jin Kim","2006","Comedy, Drama","N/A","100 min","movie","N/A","62","tt0845477"
"A collaborative web series about a young man who has his life magically taken over by an audience.....","N/A","True","N/A","iChannel","N/A","Craig DiFolco, Craig DiFolco","N/A","5.9","Craig DiFolco","N/A","Sebastian Arcelus, Brian Avers, Blair Baker, Alec Beard","2006","Comedy","N/A","2 h 30 min","movie","http://ia.media-imdb.com/images/M/MV5BODYzODk4MzIxOV5BMl5BanBnXkFtZTcwMTQ2MzQ5NA@@._V1_SX300.jpg","12","tt1254375"
"N/A","PG","True","N/A","Guadalupe","N/A","N/A","N/A","6.2","Santiago Parra","01 Dec 2006","José Carlos Ruiz, Pedro Armendáriz Jr., Angélica Aragón, Eric del Castillo","2006","Drama, Family, Fantasy","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMzE0MDUyMjgyMF5BMl5BanBnXkFtZTcwMDk4MDE0MQ@@._V1_SY264_CR5,0,178,264_.jpg","98","tt0887259"
"A returning missionary (Javen Tanner) anxious to reunite with his long time sweetheart-fiancĂŠ (Joey Jalalian), awakens from a near fatal accident with the new priority of saving his wayward mother.","PG","True","English","Return with Honor: A Missionary Homecoming","USA","Tracy Garner","N/A","5.1","Michael Amundsen","21 Jan 2006","Steve Anderson, Ryan Bott, Clark Bullen, Tracy Garner","2006","Comedy, Drama, Romance","3 wins.","105 min","movie","http://ia.media-imdb.com/images/M/MV5BMTIyMjQ5MzA4Nl5BMl5BanBnXkFtZTcwNDU4MDE1MQ@@._V1_SX300.jpg","192","tt0478262"
"N/A","N/A","True","French","Bareback ou La guerre des sens","France","Yves Réjasse (scenario and dialogue), Paul Vecchiali (in collaboration with)","N/A","5.9","Paul Vecchiali","14 Jun 2006","Yves Réjasse, Paul Vecchiali, Frédéric Norbert, Sydney Ferreira","2006","N/A","N/A","80 min","movie","http://ia.media-imdb.com/images/M/MV5BMTgwMzk4NDk5Ml5BMl5BanBnXkFtZTcwNDgxNzY5MQ@@._V1_SX300.jpg","25","tt0473797"
"She seems like your ordinary overweight middle-aged wife & mom except her dream of being a rock star still weighs heavy on her soul, ""they"" say she can't do it, watch her transform and over...","N/A","True","English","Siren","USA","Michele Fiore-Kaime (story), Robert Gosnell (screenplay), Pat Kerby (screenplay), Phil Valentine (screenplay)","N/A","4.3","Pat Kerby","N/A","Erin Gray, Michele Fiore-Kaime, Gary Graham, Anthony Gourdine","2006","Comedy, Drama, Music","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BNjQ1NzY2MzMzN15BMl5BanBnXkFtZTcwOTg4MzUzMQ@@._V1_SX300.jpg","1,780","tt0449393"
"Giuseppe and Youssef are two fishermen bond by sincere friendship. Giuseppe is an Italian, while Youssef is an Arab...","13","True","N/A","Io, l'altro","N/A","Saverio Di Biagio, Mohsen Melliti","N/A","6.4","Mohsen Melliti","18 May 2007","Raoul Bova, Giovanni Martorana, Mario Pupella, Samia Zibidi","2006","Drama","N/A","1 h 18 min","movie","N/A","74","tt0827183"
"N/A","N/A","True","N/A","Fantasma","N/A","Lisandro Alonso","N/A","6.1","Lisandro Alonso","N/A","Argentino Vargas, Misael Saavedra, Carlos Landini, Jorge Franceschelli","2006","Drama","N/A","1 h 3 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUxNzcwODI1M15BMl5BanBnXkFtZTcwMDAzODg5Mg@@._V1_SX300.jpg","200","tt0809427"
"The award winning producers of the award winning, cult classic film, RETIRING TATIANA are back with...","R","True","N/A","Section 8","N/A","Anthony Winters","N/A","3.6","Carl Gilliard","N/A","Anthony Winters, Akeem Smith, Veronica Thompson, Trisha Mann","2006","Drama","N/A","1 h 33 min","movie","http://ia.media-imdb.com/images/M/MV5BMTAxOTY1NzMxMTFeQTJeQWpwZ15BbWU3MDUzMDYyNDE@._V1_SX300.jpg","31","tt0468545"
"N/A","13","True","N/A","Chicha tu madre","N/A","Gianfranco Quattrini, Christopher Vazquez","N/A","5.8","Gianfranco Quattrini","02 Nov 2006","Jesús Aranda, Tula Rodríguez, Pablo Brichta, Jean Pierre Reguerraz","2006","Drama","N/A","1 h 36 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUxNjA5MTE0Nl5BMl5BanBnXkFtZTcwMzc0ODc4Mw@@._V1_SX300.jpg","110","tt0778641"
"A young man drops out of university and goes to the police. He's done nothing wrong he just wants a job. A particular job. Playing the victim in murder reconstructions. Maybe by getting close to death he can manage to cheat on his own.","N/A","True","Russian","Playing the Victim","Russia","Oleg Presnyakov, Vladimir Presnyakov","N/A","7.4","Kirill Serebrennikov","08 Jun 2006","Yuriy Chursin, Vitaliy Khaev, Aleksandr Ilin, Marat Basharov","2006","Comedy","3 wins & 5 nominations.","95 min","movie","N/A","893","tt0820096"
"Sreeram is a principled chap with an inclination towards politics. With an altruistic attitude he goes out of the way to help others. Seeta is a girl who does not want to confine to home ...","N/A","True","N/A","Godavari","N/A","Sekhar Kammula (dialogue)","N/A","7.4","Sekhar Kammula","19 May 2006","Sumanth, Kamalinee Mukherjee, Tanikella Bharani, Kamal Kamaraju","2006","Drama, Romance","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BNzkwNTQzMDU5M15BMl5BanBnXkFtZTcwNzQ5ODA3OQ@@._V1_SY264_CR42,0,180,264_.jpg","417","tt0813548"
"A former convict and drug abuser (Bernstein) meets a dog trainer who wants him to help out in her work as part of his rehabilitation. Story told by the dog.","PG","True","English","Dog Lover's Symphony","USA","Ted Fukuda","N/A","2.9","Ted Fukuda","13 May 2006","Alaina Huffman, Jesse Bernstein, Maxwell Caulfield, Nikki Bohannon","2006","Comedy, Family","N/A","103 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU0NTQ0MDkxN15BMl5BanBnXkFtZTcwMzI3NjUzMQ@@._V1_SX300.jpg","106","tt0818669"
"To understand the secret of a dead city, you must first experience the illusion. The city of Lake Memory, California has at long last been found by 5 scientists and they have 24 hours to ...","N/A","True","English","Volume 2","USA","Andrea Blanchette, Killian McGregor","N/A","8.0","Killian McGregor","22 Apr 2006","Liz Bradley, Elizabeth Bress, Carrie Crane, Shemar Frazier","2006","Fantasy, Thriller","N/A","85 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM5NjY5NzA3NF5BMl5BanBnXkFtZTcwNzkxMTU1MQ@@._V1_SX300.jpg","16","tt0795500"
"The Naked Ape is a coming-of-age film following three teenagers on a road trip across the Pacific Southwest.","N/A","True","English","The Naked Ape","USA","Daniel Mellitz","N/A","4.5","Daniel Mellitz","16 Sep 2006","Josh Wise, Chelse Swain, Sean Shanks, Amanda MacDonald","2006","Drama, Comedy","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTU2NTAyMDQxMF5BMl5BanBnXkFtZTcwNDkwMTEzMQ@@._V1_SX300.jpg","127","tt0381053"
"N/A","N/A","True","N/A","Without Her","N/A","Joanne Arseneau","N/A","5.8","Jean Beaudin","N/A","Karine Vanasse, Marie-Thérèse Fortin, Maxim Gaudette, Emmanuel Schwartz","2006","Thriller, Drama","N/A","1 h 42 min","movie","N/A","86","tt0446458"
"The story is about five very close childhood friends, each of which possess unique characters and behavior. Everytime they see a full moon, they dream of 'going to the moon'. One day, their...","N/A","True","Malay","Tentang bulan","Malaysia","Ahmad Idham, Shariman Shafie (original story)","N/A","8.3","Ahmad Idham","21 Dec 2006","Nik Adruce, Fatin Nur Afifah, Mohd. Addy Ashraf, Muhammad Nasiruddin","2006","Comedy, Drama, Family","7 nominations.","90 min","movie","N/A","12","tt1130891"
"In a cold, bare and non-descript basement, a different kind of journey begins for her. One filled with drugs, physical torture and psychological terror. It's about what really goes on, behind those haunting photographs of ""missing girls"".","N/A","True","English","Dark Reality","USA","Christopher Hutson, Chris Kazmier (additional story), Brian Ulinger (additional story), Stan Wells","N/A","2.8","Christopher Hutson","01 Oct 2006","Alisha Seaton, Laila Dagher, Arthur Bullock, Jen Parker","2006","Horror, Thriller","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk3NjQ2ODc3OV5BMl5BanBnXkFtZTcwOTAzNjEzMQ@@._V1_SX300.jpg","116","tt0478129"
"It's the night before Christmas and Gabe Snow, a tabloid writer haunted by the Ghosts of Christmas past, is investigating a Yule Tide conspiracy. Gabe knows that Flight 1225 was brought ...","N/A","True","N/A","Two Front Teeth","N/A","Jamie Nash","N/A","6.1","Jamie Nash, David Thomas Sckrabulis","31 Oct 2007","Johnny Francis Wolf, Megan Pearson, Michael Brecher, Joseph L. Johnson","2006","Action, Comedy, Fantasy","N/A","85 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY0MzYzMTM0Nl5BMl5BanBnXkFtZTcwNDgzMjIwMg@@._V1_SY264_CR3,0,178,264_.jpg","89","tt0498397"
"N/A","N/A","True","Korean","Vampire Cop Ricky","South Korea","Soon-Wook Jeon (screenplay)","N/A","5.7","Si-myung Lee","09 Feb 2006","Chun Ho-jin, Yeo-Jeong Jo, Hie-jeong Kim, In-mun Kim","2006","Action, Comedy, Crime","N/A","110 min","movie","N/A","160","tt0757215"
"N/A","N/A","True","Danish","Father of Four: Living Large","Denmark","Claus Bjerre, Thomas Glud, Alice O'Fredericks (characters)","N/A","4.3","Claus Bjerre","25 Dec 2006","Niels Olsen, Sidse Mickelborg, Kathrine Bremerskov Kaysen, Jakob Wilhjelm Poulsen","2006","Comedy, Family","N/A","90 min","movie","N/A","164","tt0902283"
"Contempoary re-working of the Shakespeare's problem play set in the british army.","N/A","True","English","Measure for Measure","UK","Wendy Attwell (adaptation), Lucy Richardson (adaptation), Gian Carlo Rossi (adaptation), William Shakespeare (play)","N/A","5.4","Bob Komar","01 Sep 2006","Daniel Roberts, Simon Phillips, Kristopher Milnes, Dawn Murphy","2006","Drama","N/A","80 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM0NTcxOTI4OF5BMl5BanBnXkFtZTcwOTI5OTUzMQ@@._V1_SY264_CR108,0,178,264_.jpg","45","tt0834931"
"Lee, a soccer player who descends into depression when he goes blind, is encouraged to take up the game again by a maverick American and the inspiration of Leeds Utd legend, Billy Bremner.","N/A","True","N/A","The Penalty King","N/A","Chris Cook","N/A","4.9","Chris Cook","07 Nov 2006","Nick Bartlett, Clare Grogan, Peter Lorimer, Patrick Micallef","2006","Comedy","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTIwNzc4NDA2NF5BMl5BanBnXkFtZTcwNDE5MjA0MQ@@._V1_SY264_CR84,0,178,264_.jpg","118","tt0382222"
